docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천시강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주시,경기연천군,경기오산시,인천시옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시달성군,대구시북구,대구시서구,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시계양구,인천시남동구,인천시동구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
울산시울주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004155096685071394,0.006327167663782563,,,,,,0.005082261464159932,,,,,0.005207268581985212,,,,,,,0.00830541665671052,,,,0.004105072773099292,,,0.04624544949560362,,,,,,,,0.004878361385240299,,,,0.004249696565258017,,,,,0.005681325558345479,0.03402873400368361,,,,,,,,,,,,,,,,,0.005542571341514685,0.006824057537546923,0.00511972546640462,0.0050560701354815,0.006073115967100719,0.005327885913258986,0.0054229105568742155,0.004933456705973239,0.004425825167864759,0.004530403718717668,0.005320620907195957,0.005619009316674815,0.004590246484205487,0.004633319447315318,0.005698242551345777,0.0075352170298526805,,,,,,,,,,,,,,,,,,,,,,,,,,0.02808012404181318,0.014666257056043533,0.01838397537303931,0.7,0.02395111444883673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울산시중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00492735358461377,,,,,,0.0029318148588531926,,,,,0.003039797353133546,,,,,,,0.004328738813642927,,,,0.002854192574793815,,,0.030039591301866356,,,,,,,,0.0029737434653888412,,,,0.003342681472835337,,,,,0.003294618446607521,0.05032942898030144,,,,,,,,,,,,,,,,,0.0031744079033023545,0.003813636454181117,0.003038339888892617,0.0029914688754083007,0.003480300969201183,0.0031177976313454033,0.003125586773015467,0.002900008853206183,,0.002719446982042997,0.003154903089419279,0.0032712564820755125,0.0027687272769716235,0.0027737565964926917,0.003380349417815999,0.004328134682623861,,,,,,,,,,,,,,,,,,,,,,,,,,0.056655863240871185,0.015536179489007682,0.05502248985433861,0.01668538468775125,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시계양구,,,,,,,,,,,,,,,,,,,,0.002958250177188216,0.006887067032592897,0.0036775433606233616,0.007038649018757834,0.001954580817696155,0.002655472725743373,0.003519687728134936,0.011017848224846506,0.002142899159949024,0.0018920379805644363,0.020624383899823587,0.0024938780104507815,0.00261617764787547,0.004979593257897728,0.003309247320757069,,0.003720668271575936,0.0024286403912922383,,,,0.0017684813824113887,0.006877100471214064,0.0017518104033191267,0.0031278040542643912,0.002734708407203789,,0.0037895282255573323,,0.0016486136936678232,0.0022152035319005815,0.0024101862491826033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033894970351753583,0.002733668059717654,0.003363340043658976,0.009257407523672533,0.004615252672860955,0.003061287414683094,0.00654623169091193,0.005293522589593855,0.0030242533789226482,0.0030253448228647305,0.0034545878600091744,0.005130889807863857,0.006060494027580711,0.0051306276150705305,0.0034725822170923884,0.003508568457977747,0.0036724349894027403,0.002856277858183997,0.007905786825700633,0.006569953049222335,0.004620148982484045,0.005085878535120656,0.0042930069601558865,0.004029087001066594,0.0028969097946271523,,,,,,0.7,0.00954900556128926,0.008558060828844211,0.02598367969794327,0.016973355435879772,0.0061994337951105346,0.00751668245961035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019826815632118435,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시남동구,,,,,,,,,,,,,,,,,,,,0.0026356095911725464,0.004413581489301052,0.004468481776945366,0.008338088493300942,0.0022015784231959558,0.002654384171510132,0.004925741890337028,0.005667333457659323,0.002159490708010122,0.0017705217311751737,0.015243779391321214,0.002793416397502066,0.003442875573308885,0.0099058694682783,0.005221238733296444,,0.004954725908397726,0.002217575563934029,,,,0.0022507979918383937,0.01260101718838759,0.0021261444716533682,0.004227745471456454,0.0024709316233836247,,0.002981296928246523,,,0.002338234545898055,0.0034782676803362463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003541151967769174,0.002863044613056231,0.003073609078826758,0.0067296078891427875,0.005170251761203491,0.0031498654223465965,0.006948213075487835,0.006720475646335617,0.002811259516887693,0.002780643282755494,0.0033572173216243253,0.005205359124359665,0.005118063636989216,0.004444490883637614,0.0038009615501568145,0.003444190372139429,0.0034599751158375072,0.0030252747557599938,0.007281794673742914,0.006081101359439376,0.004473296606795225,0.0042271273182605115,0.003973632149706794,0.0038439009581084193,0.0028256033360113133,,,,,,0.01048366637514722,0.7,0.012532031710451128,0.015779059294422793,0.00878322342212843,0.016093490073425185,0.010271638520175156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002218050518022823,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시동구,,,,,,,,,,,,,,,,,,,,0.003028659747912446,0.00425609363650451,0.003209515294997828,0.005052931030136018,0.0018232106809689464,0.0022131054807293404,0.0034384367134000613,0.005953424408695634,0.0018549091774244502,,0.0088035934333106,0.0022330575649872745,0.0026325810368722927,0.005571969344190574,0.003754813477975265,,0.003442962497372204,0.0020149887313903984,,,,0.0018789854913949366,0.02939408293883098,0.001766333183644098,0.0030743585173241255,0.0022061660324348585,,0.0029513499879618064,,,0.0019506008227273097,0.0028377348507535077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002758137369588597,0.002318152173591059,0.0025929267109496765,0.004945776606260539,0.0036354867175584127,0.0025210187921043525,0.004563511638790275,0.0042955115046895065,0.0023969706501312947,0.0023909007371147434,0.002706732321250816,0.0037437337522864653,0.003912631167682682,0.00350276768850238,0.0028832206393916765,0.0027521049834827514,0.0028052450785161984,0.0024179864083122707,0.004887656969179252,0.00430072568044828,0.003386408973174855,0.0034361737954616703,0.0031426143890514262,0.0030299808800685548,0.0023531282692778603,,,,,,0.009110170573600373,0.012151155512925674,0.7,0.012623423905887018,0.011789176892378428,0.012904629992726268,0.05256097459193855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018371005517386577,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시부평구,,,,,,,,,,,,,,,,,,,,0.0027927874547443816,0.005410119609330292,0.0036680705224895194,0.007001665438326825,0.0019179291592773123,0.002488385920515774,0.0036781766514148145,0.007979777633709535,0.002021474145000767,0.0017523146552169326,0.02370365314045249,0.002433157014790034,0.0026961897322566454,0.005709906977720043,0.003605525439110899,,0.003823412373724904,0.0022164190055703544,,,,0.0018174704346480763,0.009085125591652789,0.0017683853738508825,0.0032398301400604385,0.002478492568001732,,0.0032916880185664622,,,0.0021214127895838237,0.002582354351020562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003212530220556081,0.0026019483085979707,0.003041316202265993,0.007556697247028961,0.004469561575394696,0.002890480506330517,0.00623757740479126,0.005349509258805966,0.002757608748399865,0.0027482845273029684,0.0031901615450495627,0.004792877333777765,0.005264789465608807,0.004509925847855623,0.0033444735167793833,0.0032507971676715647,0.0033502305582653645,0.0027273683763671527,0.007161716933436488,0.0059306663274316575,0.00424314858678532,0.004400241595492159,0.0038804583752816988,0.0036864592526601866,0.002687475059401426,,,,,,0.025779209938690317,0.014259195121388846,0.011765082481501203,0.7,0.01594709202936663,0.008074916174944482,0.009664003007964134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019404731637697552,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시서구,,,,,,,,,,,,,,,,,,,,0.004094968171933402,0.007415738293785912,0.003665127610975826,0.0060729726916602415,0.0021080889100741464,0.0027772265616003737,0.003622473952315138,0.013536112002033947,0.002305314350238498,0.002157516422700986,0.012221967657168797,0.0026149825425504066,0.002794548084190559,0.0051378613668638055,0.0035906400184961313,,0.0037513813486782918,0.002677200228270352,,,,0.001977221480028091,0.00955316098263084,0.0019310492387582942,0.003264297403682516,0.002954746415117122,,0.004444216418263621,,,0.002357841217691342,0.002731063356628403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003396455501750438,0.002832268826159621,0.0034487834707560274,0.0072608086225841965,0.004374112862452153,0.0031215559632027947,0.0057003701916366984,0.004932421988746454,0.003151765157340822,0.003166726775784152,0.003471268521826743,0.004735032715998617,0.005422295162586283,0.004801556566452227,0.0034660208784976737,0.0035103806469641004,0.0036654668063664532,0.002939140851192858,0.006484896676352703,0.005693697808855187,0.004372709877258167,0.00482827570717693,0.004153224111559469,0.0039354801917167274,0.0030019493027971544,,,,,,0.020398539157895905,0.009614578405449176,0.013309560214979345,0.019317188243100598,0.7,0.0074890414226176935,0.012112201221549384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021345094220562226,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시연수구,,,,,,,,,,,,,,,,,,,,0.002986762932460637,0.00423389305153388,0.004400888508849185,0.006683119836779475,0.0023704522495781367,0.002708130086730262,0.005137894103164812,0.005335963174885998,0.0022590184564404855,,0.009377913615993758,0.002912586383710008,0.0038005978516121777,0.0102905806681423,0.006251656440492861,,0.004970892334172397,0.002304636745981536,,,,0.0026355301590250584,0.02387021860622869,0.0024000423947225817,0.004508649642327666,0.0025308762156664704,,0.0030624482611828823,,,0.0024478281098334292,0.004422988259122883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003490755013349078,0.002917428728259078,0.00304813492435857,0.005603546308166163,0.004780572384619792,0.003154201152854632,0.005839663301157755,0.0059449934682189185,0.002826924373487713,0.0027995331360073936,0.003299657986477967,0.004715764373620828,0.00458793383213551,0.004115020045531192,0.003740768401982558,0.003375381844376685,0.003373415225842392,0.003066797475584956,0.005949682003980969,0.005241862736886445,0.004169027171969566,0.003952414495633913,0.003775181142217799,0.003684223829361003,0.002850032064892868,,,,,,0.00803544844703735,0.01899998611686242,0.015712761190690087,0.010549385579555036,0.008077053595737032,0.7,0.014039362334563276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023795192259435543,,,,,,,,,,,,,,,,,,,,,,,,,,,
인천시중구,,,,,,,,,,,,,,,,,,,,0.003310054082978787,0.004360063123278597,0.003237059214003202,0.004928940562773331,0.0018845886290304885,0.0022743486969148087,0.0034722258638221325,0.00605918823144808,0.0019191237746931254,,0.008103157834852645,0.002290601851744677,0.0026981443691250994,0.005485669696285342,0.0038261715139421147,,0.0034663571947756416,0.0020954957500802776,,,,0.001957917977726001,0.028993230906272573,0.0018344465876731692,0.003123916835701969,0.0022842417985198976,,0.0030874016499493244,,,0.002011607100220122,0.0029557177670170827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00280298213044509,0.0023747807397889783,0.0026557740864606113,0.004865658661588225,0.0036357262591317505,0.0025737622470549874,0.004490907179566292,0.004248353880629299,0.0024631236948111984,0.0024592762251188648,0.0027578289649693942,0.0037390957607523682,0.003911707666494543,0.0035279189257751615,0.0029225465419995835,0.0028007486925847994,0.0028559199084581275,0.0024721610183872453,0.00478984023168832,0.004258670858744129,0.0034067607503507537,0.003472803250953606,0.0031801535272992917,0.0030698297980107443,0.002413926113106643,,,,,,0.008555618970519983,0.010649026617106159,0.05620015335841354,0.011086981886126009,0.01147141383284237,0.012328621534891672,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001898255673101802,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라강진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010969442316657666,0.010869257106270932,0.010520800411935923,,0.010517464662611078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.012874122309112966,,,,,,0.014599168184106765,,,0.01563696796356631,0.013097993260932278,,0.019102400372182336,,,,0.015607393556931201,,,0.03266660847663556,0.016607714337331606,,,,,,0.045193905759887736,,,0.012421247035473764,,0.011676517862918139,0.03566339545397973,0.011975600929466153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라고창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01605926368895473,0.01422429513284753,0.014352642444823713,0.016235096221576973,0.015217091006498401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.009593308332194777,,,0.009098268450249974,0.012254377128012207,0.011539632595546013,,0.018647696977772556,,0.010087847710976506,,,0.016322284095131173,0.01345197299914723,,,,0.021856231771450907,,,,,0.009614244861753718,0.03230573899822215,,,0.009558285685956939,0.026394615022879715,,,0.012121454224104756,,0.011065652651900256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라고흥군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030267175375373035,,0.7,,0.02741015857206908,,,,,,,,,,0.055604720347918336,,,0.034211170845591714,,0.03755914487336713,,0.02490067993245832,0.024392461314989445,,,,,,0.0405618278378064,,,,,,,0.02509266090042656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라곡성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009040394016346202,,,,,,,,,,,,,,,,,,,,,,,,0.010299074438328622,,0.010452285160495255,,,,0.010315216059632874,0.012668423628071497,0.01346287618146344,0.01327441688508698,0.012587263125510806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008818456990015348,,0.7,0.009374129425130101,0.027741698458032163,,,,0.028473601687026777,0.017738310097167437,,,,0.008259766483389015,,0.02850182342912114,0.012111111888873323,,,,,,,,0.01353224269434434,0.010749328821553463,0.010858096377195437,,,0.0097413504594249,,0.008548730638625842,,,0.013451403055165078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라광양시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013063240138332757,,,,,0.035157967753631024,,,,,,0.021781584177836485,0.013531151399351352,,,,,,,,,,,,,,,0.016249847597366054,,,,,,,,,0.04995672643515546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014242753770802837,0.014140148728270633,0.7,0.020732732989387718,,,,0.012505371469175412,,,,,0.012604022055706227,,,0.03918326060177242,,0.036851192883211835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라구례군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010276768472832846,,,,,,0.009806554136411783,0.013116255585221587,,,,,,,,,,,,,,,0.009871434491542163,,,,,,,,,0.019152826976254717,,0.013587636314111702,,,,,0.011213577825310283,0.011676517526188883,0.011294904839137837,0.011019687542270905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324374357867474,0.016071151352496565,0.7,,,,0.023482333632926032,0.012847646500062643,,,,0.009769755374247537,,0.016465842668344204,0.020617273320992724,,0.011050067015569431,,,,,,0.011996420074081018,,0.011643067050407263,,,,,,,,0.012602843514842532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라군산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012375163315336486,,,,,0.7,0.03274892317660066,,,,,,,,0.02791618748668865,,,,,,,,0.018606752314155,0.03663103111766679,,,,,0.01898988419079725,0.01610180428068893,,,,,,,,,0.012793016872039709,,,,0.018017347949294583,,0.0173749218882388,,0.019479273144805298,,0.055634516221781435,,,,,,,,,,0.0133311780419064,,,,
전라김제시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014148526681454165,,,,,0.02779872061433979,0.7,,,0.011411947398620689,,,,,0.04013845812141381,0.011722084238743673,,,,,,,0.025377359922481448,0.03550045146662825,0.014764157896850951,0.01101910374115431,,,0.02881802171711592,0.02385448646798213,,0.012671001472374968,,,,,,,,,,,0.01324992733401894,,,,0.011833482404825063,,0.017692270521996005,,,,,,,,,,,,,,
전라나주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0275725945130588,0.020123961052887246,0.01814647754554166,0.017315149428250225,0.01965541136567971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010486027657756893,0.009407742425992691,,,,,,,0.7,,0.01039034432625576,0.011921546372818623,0.020855379768539614,,0.010150431022219976,,0.007898740920559975,,0.011242654450542242,,0.012837761535611664,0.01827708494602203,,,,,0.013515592590955585,,0.010646844519027253,,,,,0.02370192665740373,0.008744910508116936,0.017109418392759514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009508193868216787,,,,,,,,,,,,,,,,0.01211075997588282,,,,,,,,,,,,,,,,,,,,,,,,0.010437116001367507,,0.016329966534126633,,,,,0.009763687989426341,0.010210275593294632,0.010291038934756093,0.00980387976060932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03047894663513936,0.008874238835374908,0.021497370109218195,,,,0.7,0.013959020443734454,,,,,,0.02266951018610962,0.010095762557116464,,,,,,0.010083553180583897,,0.022320120471435338,0.0094065391586877,0.01874529052853986,,0.010527942650505518,0.010334229344281423,,0.012665084338831643,,,0.009887472902761563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라담양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015830336732901355,0.019128229365383442,0.021046731173896015,0.024485324464932626,0.020531716154790176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014607357484631382,,0.015115917026736375,,0.009363373907611813,,0.0077425895871400825,0.009983503115343947,0.011112701573288515,0.7,,0.007162965253869512,,,0.008257775874603948,0.028533065768649758,,,,0.009707877554121952,,,,,0.010086994264744947,0.02274066604873567,,,0.007552732099944369,0.01400727428137823,,,0.008211448484386374,,0.01479141978290953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라목포시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007906407257395873,0.006974151110993993,,,0.006922232293116975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010462794104674492,,,,,,,,0.011105671878231062,,,0.7,0.019068925686730128,,,,,,0.16999976399463043,,0.007738980599924618,0.014718264750578854,,,,,,,0.00831692688811906,,,0.010765050164728234,,0.013451804521780103,0.012569026749096183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라무안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014867297652734127,0.011816276027379525,0.01119514564015354,0.011208166276031287,0.011866728651397457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010481183264408212,0.009162513318438481,,,,,,,0.023234897852332088,,0.008305437062222877,0.02280534495264385,0.7,,0.008188379366749094,,,,0.02051723459555302,,0.015290361723726975,0.016964588467842507,,,,,0.011056246865935376,,0.009442210064935133,,,0.008233919779986843,,0.05459972837303702,0.010284895134958278,0.010479444929534345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라무주군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014151063702779893,,,,,,,0.013747197849696814,,,,,,,,,,,0.010474244690891423,,,,,,,,,,,,,,,,,,,,,,,,0.010947170901502648,,,,,,,,,,,,,,,0.013358065687646513,0.015256594439089456,0.012776921692504743,0.012251348072162747,0.014226170890619708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,0.012015246637298313,,0.010695901176481845,,0.014207395500495776,,0.011169378423522483,,,0.01861118800172071,,,,,,,0.012535071541917216,,,0.03680381890306908,0.010959942597924982,,,0.011021347830228047,,,,,0.027420142941962843,,0.017371788518484983,,,,,,,,,,
전라보성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013333750562998278,0.01493363103438755,0.014689875001618358,0.013386217419045793,0.014139515211112716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020394557221432207,,0.025251299683007183,0.010888810967078564,0.011015362949682505,0.011014959633849828,,,0.015087870045971893,,,,0.010924931958538267,,0.7,,,0.015486233002289233,,0.012273279264034338,,0.01856965064367425,0.011025537443805597,,,,,,0.03492243966841366,,,,,,0.013281011527760504,0.019381066761299474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라부안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023441371700128662,,,,,0.029475827272963297,0.04992784228152387,,,0.01513975076279922,,,,,0.7,0.014339850791096403,,,,0.014236760658176178,,,0.019619725629039273,0.02460623697040193,0.015063010661320703,0.016120356325067618,,,0.021507612047502286,0.036665188772881656,,,,,,,,,,,,,,,,,,,0.01985646612709909,,,,,,,,,,,,,,
전라순창군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007935458964265991,,,,0.010878561783142072,0.012937262521131804,0.013878922411395211,0.014595310062501253,0.013271168162156283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01102772995148373,,0.025418421835821072,,0.012558750434726047,,0.00832309778601311,0.007942634321713257,0.018886893266439123,0.029860846741400982,,,,,0.00818545224838215,0.7,0.007771542973509337,,,0.0076465035179914724,,,0.008423276075109957,,0.015018377819880696,0.013389908010321831,0.009578737043466585,,0.009069647121497503,0.013185660541587256,,0.00830607722473411,,,0.011909759181329216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
