행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,실업률,거주지내 통근 취업자 (천명),거주지외 타지역 통근 취업자 (천명),GRDP(단위:백만원),지가 변동률,여성 취업자(단위:천명),출생건수,사망건수,혼인건수,이혼건수,총전입,총전출,순이동,학령인구(명),학령인구증감률
대전광역시,대덕구,2015,196839,-4719,-2.341261572,33,21,,,,"7,231,740",2.002,,1522,958,1083,491,22847,28220,-5373,37512,-5.892978099
울산광역시,중구,2015,244481,5656,-4.568946,36,21,,,,"3,773,006",3.368,,2081,1092,1427,506,39832,35271,4561,43312,-2.252313248
울산광역시,남구,2015,343598,-4161,55.25081557,46,30,,,,"23,741,231",2.464,,3176,1311,2075,711,50526,56686,-6160,65816,-5.372881112
울산광역시,동구,2015,174963,-1705,-26.97064434,25,16,,,,"10,657,540",1.441,,2157,698,1451,374,24045,27251,-3206,29681,-3.49839061
울산광역시,북구,2015,191063,2330,-57.19109331,36,19,,,,"14,846,327",2.292,,2258,613,1258,373,25768,25157,611,40389,-3.043906186
울산광역시,울주군,2015,219429,5037,2.34943468,51,33,,,,"16,655,796",2.67,,2060,1201,1272,442,30222,26108,4114,41605,-0.95698336
세종특별자치시,세종특별자치시,2015,210884,54759,35.07381906,43,35,,,,,4.572,0,2708,979,1498,324,83994,30950,53044,39815,40.68407477
경기도,수원시,2015,1184624,10396,0.88534765,191,97,4.25,333.7,255.2,"30,963,276",1.431,475.2,12036,4368,7997,2426,189637,187775,1862,226910,-3.111069361
경기도,성남시,2015,971424,-3184,-0.326695451,125,68,3.8,265.25,213.85,"37,687,633",1.348,404,8864,4105,6424,2050,152980,162050,-9070,167884,-3.818412022
경기도,의정부시,2015,433937,2825,0.655282154,64,32,3.45,94.85,97.7,"5,560,895",1.162,157.8,3178,2023,2164,1111,66820,65442,1378,78843,-3.328919297
경기도,안양시,2015,597789,-3020,-0.502655586,86,41,4.35,123.1,160.55,"15,525,029",1.917,228.7,5160,2276,3774,1062,85267,91630,-6363,108209,-4.364234138
경기도,부천시,2015,848987,-6599,-0.771284243,123,62,4.3,213.3,201.95,"15,833,160",1.899,335.8,6909,3531,4982,1908,123425,133971,-10546,146448,-4.908835905
경기도,광명시,2015,344978,-3582,-1.027656644,51,24,4.25,57.4,103,"7,011,796",2.107,129,3364,1373,2111,606,44735,50533,-5798,62749,-3.220383423
경기도,평택시,2015,460532,10977,2.441747951,104,52,2.85,177.1,44.5,"24,535,672",2.92,156.4,4462,2208,2855,1151,77256,68863,8393,87267,-0.781090115
경기도,동두천시,2015,97974,379,0.388339567,19,11,4.1,26.75,16.95,"1,870,134",0.848,34.5,759,639,502,335,16300,16164,136,16913,-2.361159219
경기도,안산시,2015,697885,-9991,-1.411405387,99,54,4.1,267.3,111.85,"23,708,345",1.68,291.3,5880,2586,4327,2104,103260,117040,-13780,139250,-5.515711194
경기도,고양시,2015,1027546,21392,2.126115883,167,82,2.55,250.1,213.85,"17,085,215",1.679,383.6,8131,4383,5361,1949,176821,160075,16746,197428,-2.41795176
경기도,과천시,2015,68946,-1210,-1.72472775,8,4,3.35,6.7,22.6,"4,378,579",1.932,24,492,289,385,89,10037,11563,-1526,13522,-6.324904745
경기도,구리시,2015,186721,-99,-0.052992185,31,15,3.95,35.55,50.9,"3,029,305",2.741,69.9,1505,734,930,389,28009,28965,-956,35113,-3.482682793
경기도,남양주시,2015,653454,17198,2.70300005,108,59,5.15,145.2,137.75,"8,400,958",3.134,220.6,5588,2720,3269,1520,95266,81413,13853,126942,0.25747141
경기도,오산시,2015,206828,-1737,-0.832833889,49,22,4.05,40.4,63.8,"4,475,187",1.547,74.1,2537,696,1411,507,28913,32629,-3716,40782,-2.299841886
경기도,시흥시,2015,398256,3617,0.916533845,61,37,3.05,130.75,84.25,"13,915,814",1.321,152.3,3346,1414,2387,1130,61075,59665,1410,81527,-2.769263796
경기도,군포시,2015,287519,-889,-0.308243877,49,26,4.6,48.1,86,"6,089,813",1.665,103.8,3191,1007,1974,527,38538,41817,-3279,52800,-3.358652878
경기도,의왕시,2015,157740,-742,-0.468191971,24,13,4.9,18.85,54.2,"3,048,257",2.481,57,1357,616,809,286,20642,22229,-1587,28372,-3.617895845
경기도,하남시,2015,166713,17817,11.96607028,27,16,2.55,36,39.55,"4,828,260",3.555,58.2,1212,764,891,325,45243,28098,17145,27108,8.911209321
경기도,용인시,2015,975746,14720,1.531696333,169,100,4.3,216.35,213.25,"28,667,356",1.512,319.2,9296,3525,5207,1628,159061,150909,8152,199800,-0.428585667
경기도,파주시,2015,423321,11973,2.910674174,99,57,2.2,142.6,58.55,"17,980,185",0.863,155.7,4078,2090,2526,1001,69427,59670,9757,79082,0.74011796
경기도,이천시,2015,204935,-79,-0.0385339538,52,31,2.55,97.3,13.4,"14,418,388",1.969,90,2036,1050,1169,423,28326,29471,-1145,39067,-3.01142006
경기도,안성시,2015,180199,-1697,-0.932950697,52,34,1.6,85.45,19.55,"7,774,317",2.254,81,1509,1116,988,453,22766,24968,-2202,32218,-2.925668143
경기도,김포시,2015,349990,9680,2.84446534,81,41,3.05,104.05,65.25,"10,288,273",1.352,127.1,3757,1407,1935,800,57271,50207,7064,64679,1.371387374
경기도,화성시,2015,596525,55663,10.29153462,131,76,3.25,185.55,105.7,"47,545,964",1.861,201.3,6726,1980,3960,1279,144301,93632,50669,121415,8.356908908
경기도,광주시,2015,312579,13721,4.59114362,39,25,3.4,93.4,59.75,"7,841,731",1.377,113.5,3253,1282,2180,810,52978,41394,11584,52931,1.086665903
경기도,양주시,2015,205184,3112,1.540045132,47,32,2.8,58.55,37.55,"5,548,441",1.04,71,1624,992,1070,569,30113,27811,2302,39161,-0.65450671
경기도,포천시,2015,155192,-606,-0.388965199,41,31,3.55,71.9,9.55,"6,164,944",0.894,60.2,1085,1106,759,477,19329,20015,-686,26245,-4.740299808
경기도,여주시,2015,111033,647,0.586125052,35,23,1.35,47.6,8.3,"3,388,116",1.77,43.9,822,851,546,261,15048,14518,530,18330,-2.701841924
경기도,여주군,2015,,0,0,-,-,,,,,-,0,,,,,0,0,0,,
경기도,연천군,2015,45725,362,0.798007186,14,13,1.9,18.4,2.85,"1,313,318",0.725,17.4,376,444,245,111,6011,5595,416,6330,-3.682288497
경기도,가평군,2015,62008,795,1.298743731,16,13,1.85,28.1,3.8,"1,494,257",0.836,27.6,360,544,315,170,7795,6873,922,8861,-2.30429989
경기도,양평군,2015,108316,2937,2.787082815,26,22,1.9,41.3,9,"1,605,688",1.108,40.9,602,886,497,231,16430,13327,3103,15906,0.670886076
강원특별자치도,강원특별자치도,2015,1549507,5065,0.327950159,386,351,,,,"40,867,985",2.642,,,,,,,,,264988,-3.044894076
강원특별자치도,춘천시,2015,277997,2206,0.799881069,43,40,3.6,117.75,11.45,"6,460,226",3.031,113.3,2057,1767,1412,560,46847,45080,1767,50544,-2.145125068
강원특별자치도,원주시,2015,332995,5703,1.742480721,71,48,3.6,147.3,11.85,"8,002,253",3.265,137.8,2605,1836,1789,843,57929,53155,4774,63605,-1.680269585
강원특별자치도,강릉시,2015,214560,-1247,-0.577831118,44,35,2.7,93.3,4.95,"4,740,366",2.787,81.6,1402,1553,977,481,28757,29942,-1185,37605,-4.42241708
강원특별자치도,동해시,2015,93895,-667,-0.705357332,22,14,3.25,38.4,3.8,"2,798,341",2.216,35.9,667,681,475,201,11283,11954,-671,16903,-3.477615349
강원특별자치도,태백시,2015,47501,-757,-1.56865183,15,12,0.35,19.65,3.35,"912,119",1.502,18.6,300,374,215,126,5695,6388,-693,7822,-2.590286426
강원특별자치도,속초시,2015,81992,-440,-0.533773292,9,12,0.95,33.6,4.25,"1,401,515",2.763,32.5,645,587,382,216,13716,14252,-536,14397,-4.642999073
강원특별자치도,삼척시,2015,70839,-1475,-2.039715684,18,19,1.8,31.05,2.7,"2,668,720",2.347,28.5,421,618,336,148,8767,10084,-1317,11764,-5.593451569
강원특별자치도,홍천군,2015,70336,-115,-0.163234021,25,25,0.9,35,1.6,"2,109,757",2.314,32.1,474,641,337,168,6776,6759,17,10413,-3.663613655
강원특별자치도,횡성군,2015,45777,404,0.890397373,13,16,1.7,24.2,1.85,"1,519,023",2.462,24.3,230,434,170,92,5332,4753,579,6588,-0.902527076
강원특별자치도,영월군,2015,40216,25,0.0622029808,15,13,1.4,20.9,0.85,"1,153,672",1.806,18.9,166,412,168,82,4781,4510,271,5740,-3.755868545
강원특별자치도,평창군,2015,43500,-160,-0.366468163,17,20,0.75,24.05,0.4,"1,406,792",2.155,21.3,208,415,195,79,4263,4243,20,5988,-4.237965776
강원특별자치도,정선군,2015,39197,-228,-0.578313253,15,16,1.2,20.65,0.55,"1,212,651",2.249,17,196,373,184,97,4136,4198,-62,5131,-1.459573651
강원특별자치도,철원군,2015,48799,1209,2.540449674,13,16,0.8,22.55,1.05,"1,556,122",2.18,20.3,402,366,289,106,7393,6234,1159,7912,-2.453458267
강원특별자치도,화천군,2015,27020,-123,-0.45315551,14,13,0.7,11.95,0.4,"1,134,705",2.01,11.3,267,189,236,46,4513,4718,-205,3906,-7.11058264
강원특별자치도,양구군,2015,24089,201,0.841426658,9,10,1.45,11.3,0.25,"768,477",2.017,10.1,228,203,185,47,3478,3302,176,4070,-3.394255875
강원특별자치도,인제군,2015,33255,780,2.401847575,17,14,1.45,17.5,0.2,"1,260,772",2.239,16.1,379,272,246,62,5264,4608,656,4908,-2.792632204
강원특별자치도,고성군,2015,30060,-209,-46.24078976,11,14,0.7,15.05,1.25,"900,623",1.455,14.6,148,314,171,71,4803,4862,-59,4070,-5.721565902
강원특별자치도,양양군,2015,27479,-42,-0.152610734,15,14,1.75,13.7,0.8,"861,852",2.52,13.3,134,266,109,59,3392,3310,82,3622,-3.258547009
충청북도,청주시,2015,831912,391,0.047022264,138,89,3.35,378.85,45.4,"26,988,712",-,351.7,8529,4061,5112,1707,117932,122333,-4401,161153,-3.229428755
충청북도,충주시,2015,207913,-614,-0.294446283,45,38,2.75,101.55,7.25,"6,082,685",1.739,92.2,1430,1498,1070,494,27594,28237,-643,36037,-4.268940601
충청북도,제천시,2015,136138,-667,-0.487555279,34,24,1.25,63.9,4.9,"2,949,072",1.807,58.6,891,1028,634,317,18081,18653,-572,23139,-4.36849066
충청북도,청원군,2015,,0,0,-,-,,,,,-,0,,,,,0,0,0,,
충청북도,보은군,2015,34296,56,0.163551402,16,15,0.6,19.2,0.25,"1,010,667",1.968,16.6,185,458,146,67,3846,3521,325,4379,-4.116487848
충청북도,옥천군,2015,52404,-65,-0.123882674,17,12,1.6,25.3,2.75,"1,276,876",2.067,24,279,567,202,116,4450,4263,187,7653,-1.872034876
충청북도,영동군,2015,50693,-110,-0.216522646,16,15,1.15,27.65,0.9,"1,023,376",1.621,25.8,245,616,190,93,5579,5343,236,7205,-3.637822656
충청북도,진천군,2015,67981,2807,4.306932212,17,15,2.5,35.7,5.45,"5,881,596",1.81,30.7,590,511,387,187,10464,7777,2687,11611,2.552552553
충청북도,괴산군,2015,38787,436,1.136867357,16,15,1,21.9,1.15,"1,138,380",2.075,20.2,128,479,168,57,5403,4626,777,4312,-1.642335766
충청북도,음성군,2015,96396,1072,1.124585624,25,22,2.35,56.8,3.55,"6,721,431",2.231,43.5,756,830,569,293,13038,11946,1092,15278,-2.892010424
충청북도,단양군,2015,30761,-187,-0.604239369,14,11,0.75,15.85,0.85,"1,136,012",1.896,14.5,140,344,125,75,2889,2880,9,4106,-3.773142723
충청북도,증평군,2015,36671,1900,5.464323718,5,4,2.5,12.6,6.1,"982,825",1.419,15.6,390,246,269,80,5350,3609,1741,6311,0.589735416
충청남도,천안시,2015,605776,7430,1.241756442,107,71,3.15,251.9,59.4,"22,348,506",1.51,236.6,6412,2582,4271,1383,99317,95961,3356,119380,-2.00617284
충청남도,공주시,2015,111261,-2360,-2.077080821,36,29,1.4,50.8,7.65,"3,197,369",2.439,51,634,1004,484,274,13517,15589,-2072,17493,-5.895959976
충청남도,보령시,2015,104754,433,0.41506504,33,29,2.6,55.55,2.1,"4,139,826",1.198,47,636,957,508,268,13899,13212,687,16520,-2.57136117
충청남도,아산시,2015,297737,3783,1.286936051,55,44,1.85,127.35,37.7,"23,656,597",1.345,122.2,3760,1506,2176,696,41674,40349,1325,55427,0.140923955
충청남도,서산시,2015,170099,2488,1.484389449,41,28,2.5,83.25,3.7,"15,509,556",1.832,67.2,1667,994,1037,412,24796,23060,1736,30761,-1.881917642
충청남도,논산시,2015,124232,-552,-0.442364406,32,34,0.85,60.65,5.65,"3,539,582",1.492,57,815,1220,558,277,15459,15639,-180,19843,-2.863716468
충청남도,계룡시,2015,41730,1178,2.904912211,8,5,1.05,8.05,6.25,"1,352,188",0.999,13.7,313,177,171,60,9991,8946,1045,10360,1.618440412
충청남도,당진시,2015,165122,2278,1.398884822,36,30,2.5,90,2.95,"11,675,103",1.687,67.5,1945,1058,1228,402,24410,23094,1316,26675,-0.770031992
충청남도,금산군,2015,54879,-287,-0.520247979,17,16,1.25,29.2,1.95,"2,260,575",1.33,27.7,292,619,229,146,5332,5306,26,7771,-1.420778891
충청남도,연기군,2015,,0,0,-,-,1.05,73.35,17.1,,-,73,,,,,0,0,0,,
충청남도,부여군,2015,71143,-611,-0.851520473,28,25,2.5,36.85,2.25,"1,827,253",1.353,33.3,346,866,264,133,5971,6086,-115,9984,-5.149154475
충청남도,서천군,2015,56910,-803,-1.391367629,20,18,1.95,32.55,0.75,"1,989,613",1.167,30.3,251,727,209,116,4767,5119,-352,7364,-5.795062044
충청남도,청양군,2015,32485,237,0.734929298,13,12,1.3,19.75,0.75,"1,078,537",1.212,19,170,418,112,67,3261,2805,456,4101,-2.589073634
충청남도,홍성군,2015,94553,2687,2.924912372,26,21,2.3,50.05,3.25,"3,070,006",1.536,47.8,613,915,454,185,12820,9874,2946,15448,0.618771576
충청남도,예산군,2015,83484,-1435,-1.689845618,28,24,1.85,43.5,3.75,"2,674,979",1.403,41,410,836,338,159,6946,8011,-1065,11690,-6.29258517
충청남도,태안군,2015,63484,910,1.454278135,23,19,1.05,37.95,0.9,"2,979,441",0.705,34.9,340,590,292,146,7792,6629,1163,8620,1.019571077
충청남도,당진군,2015,,0,0,-,-,,,,,-,,,,,,0,0,0,,
전라북도,전주시,2015,652282,-595,-0.0911350836,120,68,3,239.95,58.2,"13,251,346",3.276,247.6,5370,3197,3406,1129,98572,101583,-3011,134226,-3.419941142
전라북도,군산시,2015,278398,300,0.107875641,67,56,0.85,117.95,9.6,"9,554,687",1.889,94.8,2440,1709,1606,688,42522,43065,-543,50246,-2.453892448
전라북도,익산시,2015,302061,-2056,-0.676055597,87,60,1,126.15,13.2,"6,990,072",1.84,115.6,2297,2036,1544,641,40961,43378,-2417,56500,-3.998096953
전라북도,정읍시,2015,115977,-1206,-1.02915952,43,35,1.4,55,3.2,"2,740,334",2.313,50.4,692,1056,475,288,13308,14185,-877,19468,-3.82848392
전라북도,남원시,2015,84856,-787,-0.918930911,29,27,1.2,42.35,1.5,"1,592,415",1.767,38.8,514,846,309,168,10199,10670,-471,14499,-3.33355557
전라북도,김제시,2015,88721,-1387,-1.539263994,41,36,1.3,41.9,5.95,"2,546,005",1.576,42.2,476,1000,337,198,11352,12228,-876,12476,-4.134009528
전라북도,완주군,2015,95303,4926,5.450501787,37,29,1.25,35.7,14,"4,620,807",2.515,40,902,787,468,180,16082,11301,4781,15556,4.535985485
전라북도,진안군,2015,26203,-271,-1.023645841,12,13,0.3,14.3,0.4,"550,980",1.396,13.4,194,368,83,37,2746,2844,-98,3216,-0.340873877
전라북도,무주군,2015,25220,-170,-0.669554943,9,10,1.45,14.65,0.1,"590,453",1.692,13.9,144,258,117,46,2163,2228,-65,3374,-3.268348624
전라북도,장수군,2015,23277,-58,-0.248553675,9,8,0.85,13.8,0.25,"534,164",1.549,12.9,128,295,84,45,2070,1974,96,3079,-2.747946936
전라북도,임실군,2015,30271,305,1.017820196,14,15,1.25,14.6,0.6,"699,738",1.874,13.7,189,375,94,55,4011,3519,492,3721,2.478656018
전라북도,순창군,2015,30248,-120,-0.395152792,15,15,1.3,15.35,0.4,"712,563",1.888,14.9,186,401,114,63,4575,4476,99,4258,-1.708217913
전라북도,고창군,2015,60046,-44,-0.0732234981,22,21,0.15,32.65,1,"1,328,184",1.867,30.3,288,709,209,96,7186,6838,348,8785,-1.788708776
전라북도,부안군,2015,56848,-686,-1.192338443,25,22,0.6,33,0.75,"1,306,282",2.159,33,267,684,214,121,6085,6373,-288,7849,-4.629404617
전라남도,목포시,2015,238382,-727,-0.304045435,55,31,2.4,81.75,31,"3,797,895",1.242,88.9,1930,1486,1285,590,37683,38965,-1282,48129,-2.462305447
전라남도,여수시,2015,290168,-732,-0.251632864,75,50,2,132.7,2.45,"23,847,547",3.254,106.9,2503,1960,1718,592,39757,41087,-1330,52607,-3.877286265
전라남도,순천시,2015,278765,1577,0.568927948,61,41,2.75,105.6,24.85,"5,391,395",2.551,115.2,2134,1629,1396,553,41230,40248,982,58535,-3.366130683
전라남도,나주시,2015,98182,7513,8.286183811,26,21,3.1,45.75,5,"3,842,302",5.329,46.7,809,908,567,206,23872,16306,7566,13402,6.441108728
전라남도,광양시,2015,153587,1490,0.979637994,39,28,2.8,63.3,6.25,"9,431,290",2.613,50.3,1680,746,880,356,16768,16293,475,31866,-2.562377691
전라남도,담양군,2015,47009,-168,-0.356105729,15,14,2.55,21.95,3.55,"1,219,135",3.172,23.8,334,492,184,80,5461,5511,-50,5793,-3.304957436
전라남도,곡성군,2015,30672,-60,-0.195236236,8,8,1.1,17.25,0.4,"963,998",2.757,16.9,158,396,85,52,3367,3200,167,4156,-3.707136237
전라남도,구례군,2015,27308,138,0.507913139,12,10,0.95,14.6,0.25,"554,602",5.106,14.3,156,344,91,49,3206,2892,314,3751,-1.677588467
전라남도,고흥군,2015,68601,-1040,-1.493373157,22,17,0.55,41.05,0.35,"1,258,868",2.424,40.8,236,1066,205,131,5375,5603,-228,8161,-3.739089408
전라남도,보성군,2015,45349,-533,-1.161675603,20,18,0.7,23.75,0.85,"811,238",2.38,23.5,295,584,173,98,4196,4450,-254,5531,-4.473229706
전라남도,화순군,2015,65848,-924,-1.383813575,19,16,3.4,25.8,6.75,"1,596,293",2.763,30.1,372,577,242,156,6876,7638,-762,11359,-4.013858374
전라남도,장흥군,2015,43513,323,0.747858301,17,15,0.85,21.9,0.6,"807,614",2.004,20.9,212,473,146,63,7184,6613,571,6478,-2.02661827
전라남도,강진군,2015,38758,-1103,-2.767115727,14,14,0.1,21,0.7,"756,149",1.932,20.9,301,463,134,84,4333,5307,-974,5370,-6.299075205
전라남도,해남군,2015,76194,-787,-1.022330185,23,21,0.85,44.15,0.65,"1,688,970",1.803,42,839,895,298,155,6412,7165,-753,10623,-4.606681034
전라남도,영암군,2015,58137,-715,-1.214911983,18,16,1.1,33.85,1.75,"3,144,676",2.063,26,602,591,289,139,6672,7435,-763,8864,-2.346590283
전라남도,무안군,2015,82236,540,0.660987074,21,18,2.2,32.65,11.15,"2,560,963",2.308,38.1,641,744,454,178,10713,10107,606,14945,0.382858678
전라남도,함평군,2015,34876,-214,-0.609860359,12,11,1.3,17.95,1.15,"833,345",2.29,17.7,202,469,106,72,3555,3532,23,4347,-2.270683453
전라남도,영광군,2015,56267,-566,-0.995900269,19,14,1.6,29.3,0.95,"2,210,161",2.429,27.2,415,623,237,109,5470,5821,-351,8365,-3.651232435
전라남도,장성군,2015,46360,87,0.188014609,16,13,1,20.95,3.05,"1,608,654",3.638,22.5,440,493,190,103,6260,6137,123,6389,-3.299530801
전라남도,완도군,2015,53014,-160,-0.300898936,25,21,0.45,29.6,0.4,"951,791",2.301,26.4,379,642,266,107,4231,4134,97,7083,-3.131838074
전라남도,진도군,2015,32476,-270,-0.824528187,13,10,0.9,18.65,0.25,"693,594",2.503,17.1,206,424,143,56,2825,2900,-75,4383,-2.751275793
전라남도,신안군,2015,43294,-453,-1.035499577,22,19,0.4,24.95,0.55,"907,897",2.875,22.8,217,538,186,104,4658,4824,-166,4524,-4.918032787
경상북도,포항시,2015,519584,216,0.0415890082,116,65,1.95,249,7.1,"16,962,287",2.315,198.2,4604,2986,2986,1122,64149,65774,-1625,90714,-3.213622687
경상북도,경주시,2015,259773,-1762,-0.673714799,62,43,1.45,130.1,9.7,"9,630,331",2.777,116.5,1743,2056,1252,559,31815,33402,-1587,41954,-4.443685229
경상북도,김천시,2015,140132,4676,3.452043468,36,31,2.2,64.75,4.8,"4,254,457",2.718,58.9,1012,1202,660,215,25545,20764,4781,21702,-0.362701437
경상북도,안동시,2015,169221,524,0.310616075,42,31,2.15,82.25,4.4,"3,307,713",3.165,76.7,1475,1504,780,276,24765,24270,495,27087,-1.975898382
경상북도,구미시,2015,419915,-405,-0.096355158,99,48,5.05,201.5,12.15,"27,931,945",2.407,168.5,4760,1433,2792,820,57976,61883,-3907,85625,-3.435170462
경상북도,영주시,2015,109735,-1045,-0.943311067,26,18,2.2,52.5,3.65,"2,882,221",2.518,48,654,1005,441,188,11947,12676,-729,17583,-4.090983472
경상북도,영천시,2015,100648,-41,-0.040719443,23,19,1.2,50.7,5.75,"3,329,256",3.101,49.2,723,1032,477,218,12106,11889,217,13068,-3.606992697
경상북도,상주시,2015,102374,-518,-0.503440501,36,28,1.6,52.3,2.55,"2,196,008",2.348,49.6,564,1143,405,173,11672,11659,13,14432,-2.499662208
경상북도,문경시,2015,75784,-127,-0.167301182,26,17,2.15,35.25,2.5,"1,561,201",2.658,33.6,526,833,295,140,8346,8223,123,11188,-1.635308599
경상북도,경산시,2015,256888,2920,1.14975115,67,31,2.5,98.8,37.4,"7,135,771",3.026,113.3,2477,1407,1556,551,40218,38472,1746,42565,-1.978168755
경상북도,군위군,2015,24126,-44,-0.182043856,8,7,1.5,13.9,0.65,"666,335",2.351,13.6,97,357,99,36,2501,2299,202,2159,-3.227252353
경상북도,의성군,2015,54477,-735,-1.331232341,16,17,0.7,34.4,0.85,"1,170,216",2.402,33.8,249,860,184,82,4131,4267,-136,4888,-6.574923547
경상북도,청송군,2015,26384,-69,-0.26083998,8,8,0.55,16.2,0.25,"608,812",2.437,15.3,137,326,103,53,2455,2330,125,2668,-4.714285714
경상북도,영양군,2015,17898,-299,-1.643127988,8,6,0.6,10.6,0.2,"357,845",2.013,10.2,90,269,66,42,1431,1551,-120,1955,-5.18913676
경상북도,영덕군,2015,39191,-395,-0.997827515,11,9,1.6,20.55,0.25,"753,770",3.172,19.5,215,511,152,81,3609,3712,-103,4360,-3.688977248
경상북도,청도군,2015,43724,-269,-0.611460914,15,11,0.85,25.95,1.55,"940,523",1.862,27,175,606,151,102,4771,4636,135,4539,-5.160885917
경상북도,고령군,2015,34594,-439,-1.253104216,10,9,1.8,17.2,3.35,"1,359,659",3.087,16.9,255,340,132,68,3322,3682,-360,4268,-3.613369467
경상북도,성주군,2015,45029,48,0.106711723,16,14,1.05,24.8,1.35,"1,646,509",3.115,22.9,319,541,152,88,5154,4893,261,4991,-4.533282326
경상북도,칠곡군,2015,122829,771,0.631666912,34,21,3.2,40.55,22.6,"3,750,169",2.442,47.3,1361,765,993,287,15051,14925,126,21526,-2.522302223
경상북도,예천군,2015,44674,-430,-0.953352253,13,11,1.15,24.95,0.95,"953,299",4.557,24,252,555,182,71,3621,3774,-153,5043,-3.869614945
경상북도,봉화군,2015,33808,-215,-0.631925462,17,14,0.8,19.45,0.9,"980,282",2.272,19.3,193,472,121,59,2839,2792,47,3725,-4.658305605
경상북도,울진군,2015,51885,-219,-0.42031322,16,14,1,27.45,0.15,"2,307,204",2.031,23.2,374,587,241,95,5659,5694,-35,7567,-3.53136155
경상북도,울릉군,2015,10153,-111,-1.081449727,6,4,0.45,6.35,0,"301,845",2.496,5.4,55,72,53,22,1647,1740,-93,1111,-3.726169844
경상남도,창원시,2015,1070064,-5104,-0.474716509,192,106,3.05,456.1,55.9,"35,866,788.30",2.109,401.7,9526,5286,6094,2302,146924,156612,-9688,196340,-4.174373942
경상남도,마산시,2015,,0,0,-,-,,,,,-,,,,,,0,0,0,,
경상남도,진주시,2015,344426,4185,1.230010493,52,44,1.9,144.95,28.05,"6,636,917.70",2.505,149.8,2687,2022,1706,592,51933,48508,3425,65673,-2.154382515
경상남도,진해시,2015,,0,0,-,-,,,,,-,,,,,,0,0,0,,
경상남도,통영시,2015,139168,-271,-0.194350218,30,20,2.8,55.4,12.9,"3,903,159.30",2.067,52.1,1233,959,802,386,18473,19095,-622,23355,-1.890359168
경상남도,사천시,2015,115452,-1033,-0.88680946,21,18,1.4,51.15,8.2,"3,844,389.60",2.306,47.8,968,948,607,233,14643,15708,-1065,19014,-2.547281021
경상남도,김해시,2015,528865,1625,0.308208785,87,58,2.4,193.05,63.2,"14,159,025.80",2.598,195.1,5182,2223,2901,1241,62019,63488,-1469,111518,-2.487692698
경상남도,밀양시,2015,107896,131,0.121560804,27,21,1.65,52.1,2.8,"2,521,270.50",2.086,47.6,617,1122,501,229,13108,12529,579,15374,-4.740070636
경상남도,거제시,2015,255828,7541,3.03721097,57,37,1.45,136.6,1.95,"10,376,055.30",2.194,87.2,3533,985,2281,667,48655,43751,4904,48681,0.439465214
경상남도,양산시,2015,301291,8915,3.049155881,59,35,2.6,108.95,39.8,"10,155,154.80",2.469,117.7,3079,1438,1809,690,47532,40350,7182,55495,-0.477035921
경상남도,의령군,2015,28544,-665,-2.276695539,10,14,0.8,16.85,0.95,"762,482.60",1.616,16.9,141,434,98,49,2739,3136,-397,3230,-2.446390818
경상남도,함안군,2015,69156,415,0.603715395,21,17,2.5,29.1,8,"3,557,832.50",2.128,28.9,510,622,362,149,8677,8161,516,11068,-1.389878831
경상남도,창녕군,2015,63817,315,0.496047369,22,17,2.15,33.35,3.35,"2,132,994.30",2.062,31.9,374,859,276,121,7761,6985,776,8339,-1.04426249
경상남도,고성군,2015,55284,-632,83.91217565,18,19,1.65,29.05,3.6,"2,485,721.50",2.005,27.9,315,673,254,152,5071,5370,-299,7399,-3.759105099
경상남도,남해군,2015,45865,-773,-1.657446717,10,13,0.45,27.8,0.7,"837,733.60",2.214,28,182,737,134,89,3568,3812,-244,5657,-4.828398385
경상남도,하동군,2015,50259,1036,2.104707149,15,17,0.9,27.05,1.3,"2,242,565.80",1.518,27.7,240,647,197,117,7170,5764,1406,6657,-0.0600510434
경상남도,산청군,2015,36071,222,0.619264136,13,13,0.6,20.05,1.2,"881,360.30",1.449,20.4,234,468,133,65,3983,3542,441,4114,-2.55802937
경상남도,함양군,2015,40339,-245,-0.603686182,12,13,0.95,23.15,0.3,"827,408.10",1.823,22.2,209,494,147,90,3329,3321,8,5689,-3.576271186
경상남도,거창군,2015,63232,95,0.150466446,16,17,1.4,32.45,0.9,"1,868,745.70",1.525,31.3,338,670,220,109,4734,4318,416,10447,-2.646538067
경상남도,합천군,2015,49145,-1312,-2.600233862,17,19,1.05,27.3,0.65,"935,797.20",1.579,26.6,169,726,149,87,5065,5829,-764,5629,-7.448207826
제주특별자치도,제주시,2015,459876,11042,2.460152306,73,67,2.75,229.65,10.2,"12,178,463",7.317,216.3,4364,2264,2696,1067,71330,62823,8507,92713,-1.031180948
제주특별자치도,서귀포시,2015,164519,6007,3.789618452,44,45,1.75,89.05,3.4,"4,768,246",7.972,85.6,1236,1075,980,380,26250,20500,5750,28649,0.111821644
서울특별시,종로구,2016,152737,-2249,-1.451098809,17,13,,,,"30,190,706",2.199,,846,823,760,260,23604,26386,-2782,21757,-4.284897277
서울특별시,중구,2016,125249,-484,-48.76943403,13,12,,,,"52,623,501",2.227,,959,669,799,249,20595,21655,-1060,14378,-4.623548922
