Unnamed: 0,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
2775.0,경기도,가평군,2022,132422.62154850888,20.40351192294177,17.204717689345316,562.7719733069675,1135.1871878433765,480.47775390058854,233.05557074896015,6853.0,115203.08647167643,경기도 가평군
2998.0,경기도,가평군,2023,132424.0,20.0,17.0,522.0,1184.0,456.0,252.0,6614.0,115567.0,경기도 가평군
3221.0,경기도,가평군,2024,132425.0,20.0,17.0,481.0,1228.0,432.0,255.0,6399.0,115900.0,경기도 가평군
3444.0,경기도,가평군,2025,132426.0,20.0,17.0,440.0,1268.0,407.0,255.0,6207.0,116205.0,경기도 가평군
3667.0,경기도,가평군,2026,132427.0,20.0,17.0,400.0,1305.0,383.0,255.0,6034.0,116483.0,경기도 가평군
3890.0,경기도,가평군,2027,132427.0,20.0,17.0,359.0,1339.0,359.0,255.0,5879.0,116737.0,경기도 가평군
4113.0,경기도,가평군,2028,132428.0,20.0,17.0,318.0,1370.0,334.0,255.0,5740.0,116970.0,경기도 가평군
4336.0,경기도,가평군,2029,132428.0,20.0,18.0,277.0,1398.0,310.0,255.0,5615.0,117182.0,경기도 가평군
4559.0,경기도,가평군,2030,132428.0,20.0,18.0,236.0,1423.0,286.0,255.0,5503.0,117377.0,경기도 가평군
4781.0,경기도,가평군,2031,132428.0,20.0,18.0,196.0,1447.0,261.0,255.0,5403.0,117554.0,경기도 가평군
5004.0,경기도,가평군,2032,132428.0,20.0,18.0,155.0,1468.0,237.0,255.0,5313.0,117717.0,경기도 가평군
80.0,경기도,고양시,2010,779081.0950862055,117.24759288349614,62.34728942515902,6879.416896760788,3036.638407088239,4519.209063223743,1669.5493321617637,219030.0,603450.1011928247,경기도 고양시
303.0,경기도,고양시,2011,787561.6483123353,118.03705474001346,64.56653643490864,6855.656576633711,3061.3822727792526,4639.888193075484,1612.0090431559595,215430.0,614881.5532919248,경기도 고양시
526.0,경기도,고양시,2012,794558.4263345146,119.14291347383444,64.73116053463053,7034.21038731915,3272.25020320933,4540.338550520313,1723.146391033178,211032.0,625329.7771669225,경기도 고양시
749.0,경기도,고양시,2013,809616.7579555237,122.36665708242975,65.53037747631721,6311.72294662548,3344.535314168315,4583.004347048856,1692.5124125546247,207475.0,643350.2705927758,경기도 고양시
972.0,경기도,고양시,2014,821120.2140911293,127.5526387645986,65.58212256823877,6461.137145925706,3361.7436993399297,4454.949601088653,1746.6054687825886,202320.0,659024.4326757649,경기도 고양시
1195.0,경기도,고양시,2015,836372.3816260014,132.04645525152355,66.3493076675133,6713.933452934268,3569.941617982211,4475.676580672141,1606.7129341161365,197428.0,678314.601153363,경기도 고양시
1418.0,경기도,고양시,2016,845055.4213981963,137.10027065266186,67.11651824610482,6195.101235228054,3661.8506687177014,4113.886861092614,1634.3633525385385,191441.0,691755.2964758242,경기도 고양시
1641.0,경기도,고양시,2017,847051.126698045,137.9812711309632,67.19622729202952,5499.317423152365,3719.0541114624625,3935.6268981753506,1606.7249937924382,185016.0,698738.9234458718,경기도 고양시
1864.0,경기도,고양시,2018,849083.8669384654,137.96734515170803,67.24296795878186,4835.552025175332,3878.4170907389534,3640.4698706641343,1667.6032298017171,179432.0,705061.4058384649,경기도 고양시
2087.0,경기도,고양시,2019,864746.3616625997,134.6608620045908,68.02386957843662,4587.055577909473,3942.879053703352,3674.0989711609577,1559.663832838976,175834.0,723729.5318190197,경기도 고양시
2310.0,경기도,고양시,2020,874183.7518956264,132.2978905397239,70.20025750679018,4519.054714183876,4146.730896337498,3452.300753472847,1612.4718653570965,171588.0,736502.133454805,경기도 고양시
2533.0,경기도,고양시,2021,873975.4907790298,131.57472439684716,71.02009164837831,4531.616806579737,4334.664119624787,3382.8144776149466,1600.8779209576785,166449.0,740238.0935718504,경기도 고양시
2756.0,경기도,고양시,2022,871730.6220619545,129.3902066200487,71.07109975220597,4534.6807732128955,5170.968518337267,3189.2356621312706,1455.1990959184832,160080.0,742904.8423937465,경기도 고양시
2979.0,경기도,고양시,2023,875911.0,128.0,72.0,4535.0,5561.0,3091.0,1548.0,157832.0,750782.0,경기도 고양시
3202.0,경기도,고양시,2024,879743.0,126.0,72.0,4536.0,5919.0,3006.0,1500.0,155736.0,758229.0,경기도 고양시
3425.0,경기도,고양시,2025,883254.0,125.0,73.0,4536.0,6247.0,2932.0,1525.0,153780.0,765268.0,경기도 고양시
3648.0,경기도,고양시,2026,886473.0,125.0,74.0,4536.0,6550.0,2869.0,1512.0,151956.0,771923.0,경기도 고양시
3871.0,경기도,고양시,2027,889423.0,124.0,74.0,4536.0,6827.0,2815.0,1518.0,150254.0,778214.0,경기도 고양시
4094.0,경기도,고양시,2028,892127.0,124.0,75.0,4536.0,7083.0,2768.0,1515.0,148667.0,784162.0,경기도 고양시
4317.0,경기도,고양시,2029,894605.0,124.0,76.0,4536.0,7317.0,2727.0,1517.0,147186.0,789784.0,경기도 고양시
4540.0,경기도,고양시,2030,896876.0,124.0,76.0,4536.0,7532.0,2692.0,1516.0,145805.0,795099.0,경기도 고양시
4762.0,경기도,고양시,2031,898957.0,124.0,77.0,4536.0,7730.0,2662.0,1516.0,144517.0,800123.0,경기도 고양시
4985.0,경기도,고양시,2032,900865.0,123.0,78.0,4536.0,7912.0,2635.0,1516.0,143315.0,804873.0,경기도 고양시
81.0,경기도,과천시,2010,178464.3884319449,19.390661011696093,11.637639899016389,1638.2740413764775,651.07071929825,1135.6915357418316,337.5961819848873,16882.0,141631.12581904017,경기도 과천시
304.0,경기도,과천시,2011,178412.13565340024,19.456982146271557,11.718274653379163,1620.5442711439428,653.9022888040452,1155.9545834239389,336.86263014501606,16405.0,142482.8286366224,경기도 과천시
527.0,경기도,과천시,2012,178118.0691613061,20.473470955983192,11.845168521225116,1653.2910204399352,689.6929104331416,1148.3825016517428,331.7749121519015,15690.0,143227.4865758248,경기도 과천시
750.0,경기도,과천시,2013,178066.92552796818,20.824864810870572,11.932725444852943,1519.3686234576703,678.5842240952913,1131.5968934188695,337.70141742370583,15007.0,144250.0602745679,경기도 과천시
973.0,경기도,과천시,2014,177946.2694932187,21.133393645841025,11.982954907159598,1491.669583229534,690.571912206502,1051.148198967264,319.58579317491206,14435.0,145221.31934753424,경기도 과천시
1196.0,경기도,과천시,2015,177097.90936727278,21.345422527458354,12.04446918585207,1472.1395605307798,728.466797852992,1083.0251248162092,314.9840506867169,13522.0,145748.61946278773,경기도 과천시
1419.0,경기도,과천시,2016,173548.0584522657,21.49335559764708,12.119828914000683,1321.8850451613052,721.8154304501761,932.2043254234056,304.8933795045711,12246.0,143755.94404601326,경기도 과천시
1642.0,경기도,과천시,2017,169015.94750117688,21.538626034401112,12.194215020279309,1119.362938948979,721.54581925141,841.5314745700654,290.6885413008753,10823.0,140851.4716801208,경기도 과천시
1865.0,경기도,과천시,2018,169266.7031761938,20.872884855179837,12.263988778127413,1023.4830826349532,748.3264500273677,842.8965542910014,293.1763280731344,10464.0,141903.38320179924,경기도 과천시
2088.0,경기도,과천시,2019,169500.92769984732,20.34744503239204,12.355306694133285,964.7775689965416,735.2600317493736,795.5719506588224,300.42442675356324,10019.0,143017.37965433282,경기도 과천시
2311.0,경기도,과천시,2020,172730.18318443754,19.98838452848823,12.431611840183486,963.319583660412,756.0919970375047,794.6552288103443,291.2773279261561,10370.0,146535.61138803264,경기도 과천시
2534.0,경기도,과천시,2021,178977.09496945556,19.174293993243516,12.509568686969915,1012.9522528478876,826.6268738509984,746.1312213061384,279.74702953690036,11807.0,152267.10830210676,경기도 과천시
2757.0,경기도,과천시,2022,181846.1059252073,18.993799672024227,12.539273746660164,1031.6664935623148,947.0673337200913,836.1442368480507,246.32099988972664,12598.0,155156.98165455504,경기도 과천시
2980.0,경기도,과천시,2023,181853.0,19.0,13.0,1043.0,1036.0,841.0,239.0,12632.0,156263.0,경기도 과천시
3203.0,경기도,과천시,2024,181854.0,19.0,13.0,1050.0,1099.0,845.0,232.0,12627.0,157368.0,경기도 과천시
3426.0,경기도,과천시,2025,181854.0,19.0,13.0,1054.0,1144.0,847.0,224.0,12628.0,158474.0,경기도 과천시
3649.0,경기도,과천시,2026,181854.0,18.0,13.0,1057.0,1176.0,849.0,217.0,12628.0,159579.0,경기도 과천시
3872.0,경기도,과천시,2027,181854.0,18.0,13.0,1058.0,1198.0,850.0,210.0,12628.0,160685.0,경기도 과천시
4095.0,경기도,과천시,2028,181854.0,18.0,13.0,1059.0,1214.0,851.0,204.0,12628.0,161790.0,경기도 과천시
4318.0,경기도,과천시,2029,181854.0,18.0,13.0,1059.0,1225.0,852.0,197.0,12628.0,162895.0,경기도 과천시
4541.0,경기도,과천시,2030,181854.0,18.0,13.0,1060.0,1233.0,853.0,190.0,12628.0,164000.0,경기도 과천시
4763.0,경기도,과천시,2031,181854.0,18.0,13.0,1060.0,1239.0,853.0,184.0,12628.0,165105.0,경기도 과천시
4986.0,경기도,과천시,2032,181854.0,18.0,13.0,1060.0,1243.0,853.0,178.0,12628.0,166210.0,경기도 과천시
76.0,경기도,광명시,2010,364371.2945571806,46.38138648715584,24.489040525400693,3925.02852803828,1390.0279718730785,2839.6482253797726,744.4869183286066,68038.0,292804.44512738544,경기도 광명시
299.0,경기도,광명시,2011,372419.17398816394,47.08783046922917,25.27107059087517,4292.884052905402,1379.6986006694156,2862.119405007197,781.4005720745082,68484.0,301114.78765384783,경기도 광명시
522.0,경기도,광명시,2012,372894.72525096947,48.09130574147319,25.39248419504711,4217.833429455694,1453.1776811928466,2758.2540790080625,763.7109918775539,67801.0,302631.38527850335,경기도 광명시
745.0,경기도,광명시,2013,371295.1522605234,49.11327136289742,25.46303773515847,3634.143771223987,1433.550194507206,2545.2445119032905,752.4609097418976,66586.0,302498.0299535163,경기도 광명시
968.0,경기도,광명시,2014,368249.6083031675,50.149372624456056,25.501257229279343,3453.0747976194302,1461.1182490458127,2331.533276162819,736.7518225282231,64837.0,301380.0247197997,경기도 광명시
1191.0,경기도,광명시,2015,365725.49500098766,50.33909448486099,25.537566753208353,3438.4782764044166,1480.464257750213,2265.683532211053,672.1740356512707,62749.0,301041.59030165966,경기도 광명시
1414.0,경기도,광명시,2016,361712.2792083744,50.440204981098624,25.601404760865485,3024.4503537937826,1521.2271136553084,2045.2316007429376,692.3728220524424,60608.0,299215.49275228556,경기도 광명시
1637.0,경기도,광명시,2017,356810.8344222345,50.55118420513786,25.67920587408628,2524.935481688307,1516.6467580349254,1879.29097827296,670.0378848618453,58185.0,296644.8395582726,경기도 광명시
1860.0,경기도,광명시,2018,352473.3911110355,49.808049025897546,26.43454289421168,2273.363233412688,1560.3308757627512,1828.8337943816457,672.5019561191681,55867.0,294467.6464584591,경기도 광명시
2083.0,경기도,광명시,2019,345413.7169617766,47.924639700957144,26.550579819547284,2009.5557089186257,1552.5927452515132,1646.612226632475,616.1175487515349,52743.0,290151.3192173374,경기도 광명시
2306.0,경기도,광명시,2020,332858.92342607793,44.772722871350176,26.611608704826295,1823.9377300458125,1562.1638647629518,1423.7748189731856,639.0032069344509,49223.0,280566.6537925106,경기도 광명시
2529.0,경기도,광명시,2021,328032.41077018186,44.66363465898657,26.68697137897643,1798.1671987017112,1651.51933471724,1264.4560460276382,572.7156356795182,47262.0,277590.0188354125,경기도 광명시
2752.0,경기도,광명시,2022,324031.90710089856,43.87904251378561,26.71079489241756,1678.9526804660636,1826.3928852740312,1259.8551711772411,496.5991951099849,45401.0,275455.2165967267,경기도 광명시
2975.0,경기도,광명시,2023,321520.0,43.0,27.0,1593.0,1926.0,1286.0,475.0,45038.0,275362.0,경기도 광명시
3198.0,경기도,광명시,2024,319055.0,43.0,27.0,1576.0,2011.0,1301.0,455.0,44701.0,275344.0,경기도 광명시
3421.0,경기도,광명시,2025,316636.0,43.0,27.0,1572.0,2083.0,1310.0,436.0,44389.0,275341.0,경기도 광명시
3644.0,경기도,광명시,2026,314261.0,43.0,27.0,1571.0,2144.0,1314.0,417.0,44099.0,275340.0,경기도 광명시
3867.0,경기도,광명시,2027,311931.0,43.0,27.0,1571.0,2196.0,1317.0,400.0,43830.0,275340.0,경기도 광명시
4090.0,경기도,광명시,2028,309644.0,43.0,28.0,1571.0,2240.0,1319.0,384.0,43580.0,275340.0,경기도 광명시
4313.0,경기도,광명시,2029,307399.0,43.0,28.0,1571.0,2278.0,1320.0,368.0,43349.0,275340.0,경기도 광명시
4536.0,경기도,광명시,2030,305196.0,43.0,28.0,1571.0,2310.0,1320.0,354.0,43134.0,275340.0,경기도 광명시
4758.0,경기도,광명시,2031,303033.0,43.0,28.0,1571.0,2337.0,1320.0,340.0,42935.0,275340.0,경기도 광명시
4981.0,경기도,광명시,2032,300911.0,43.0,28.0,1571.0,2360.0,1320.0,327.0,42750.0,275340.0,경기도 광명시
95.0,경기도,광주시,2010,300939.1438297087,39.76414896164546,26.166477937371287,3001.0834325409382,1285.750644079779,1995.5858496574103,753.183045972385,48825.0,241763.7082742423,경기도 광주시
318.0,경기도,광주시,2011,312131.7125300367,41.31903394447772,26.26765745105101,3150.1404911898744,1295.933648989528,2192.5436036271926,786.2809711820935,50453.0,252317.0016073917,경기도 광주시
541.0,경기도,광주시,2012,319890.27666200517,42.30580900543956,27.07550678263051,3357.2170072589615,1336.6627064245574,2254.5704535267096,792.5821665870782,50882.0,260260.0777593119,경기도 광주시
764.0,경기도,광주시,2013,328083.6064715413,42.643118841024126,27.1545632820581,3110.520919142147,1354.5556802039405,2238.726427829484,840.0986084147298,51893.0,268275.32063874736,경기도 광주시
987.0,경기도,광주시,2014,336935.0094999918,43.687554712702365,27.23804831825843,3339.932929561297,1333.6391020904823,2217.9605808356227,842.9384578449992,52362.0,277441.27751314786,경기도 광주시
1210.0,경기도,광주시,2015,346810.2955221516,43.99762562263591,27.33923494541381,3394.813491011575,1431.9971005028967,2313.8387957290033,823.1765173842203,52931.0,287592.9282360397,경기도 광주시
1433.0,경기도,광주시,2016,357963.8441551825,43.532450997160616,27.456801230073804,3161.223315544573,1461.067346638321,2242.0448002327576,807.9331253560504,53537.0,298881.34993076796,경기도 광주시
1656.0,경기도,광주시,2017,370938.9235947487,44.35682726577536,28.252608666950263,2894.5795386909667,1536.8079342204471,2200.0473084814257,860.8036966909203,55029.0,311370.95141558273,경기도 광주시
1879.0,경기도,광주시,2018,383696.70283560705,45.788327021677006,29.031790452409684,2808.9360320921496,1659.560702733036,2217.9594136335213,918.5221874709716,56568.0,323511.12065171776,경기도 광주시
2102.0,경기도,광주시,2019,390442.655821456,45.942913408151185,29.13344641028403,2637.8356413912675,1696.8339791968067,1972.2118003303597,982.8517906656168,56602.0,330731.8823650795,경기도 광주시
2325.0,경기도,광주시,2020,397461.2747273772,45.59194421318853,30.62199058022236,2410.7349789244454,1794.39930362654,1790.2170358803758,926.9023570201108,57264.0,337712.59009612433,경기도 광주시
2548.0,경기도,광주시,2021,400869.29940797633,46.20542957158988,32.11825994920736,2257.8668742883783,1943.162656608176,1654.400817398736,930.202995081086,57218.0,341540.89699373103,경기도 광주시
2771.0,경기도,광주시,2022,403437.63773482834,45.37629129368747,32.168961505161164,2214.6886479123605,2245.3063986469997,1566.983333988814,852.5689183938471,56981.0,344811.3853137538,경기도 광주시
2994.0,경기도,광주시,2023,409513.0,45.0,32.0,2163.0,2476.0,1500.0,840.0,57253.0,351140.0,경기도 광주시
3217.0,경기도,광주시,2024,415298.0,45.0,32.0,2124.0,2692.0,1450.0,837.0,57496.0,357196.0,경기도 광주시
3440.0,경기도,광주시,2025,420806.0,45.0,32.0,2094.0,2894.0,1414.0,836.0,57712.0,362993.0,경기도 광주시
3663.0,경기도,광주시,2026,426050.0,45.0,32.0,2073.0,3083.0,1386.0,835.0,57905.0,368540.0,경기도 광주시
3886.0,경기도,광주시,2027,431043.0,45.0,32.0,2056.0,3261.0,1366.0,835.0,58077.0,373850.0,경기도 광주시
4109.0,경기도,광주시,2028,435797.0,45.0,32.0,2044.0,3427.0,1351.0,835.0,58230.0,378931.0,경기도 광주시
4332.0,경기도,광주시,2029,440324.0,45.0,32.0,2035.0,3583.0,1340.0,835.0,58366.0,383794.0,경기도 광주시
4555.0,경기도,광주시,2030,444634.0,45.0,32.0,2028.0,3729.0,1332.0,835.0,58488.0,388449.0,경기도 광주시
4777.0,경기도,광주시,2031,448738.0,45.0,32.0,2023.0,3865.0,1326.0,835.0,58597.0,392903.0,경기도 광주시
5000.0,경기도,광주시,2032,452645.0,45.0,32.0,2020.0,3993.0,1322.0,835.0,58693.0,397167.0,경기도 광주시
82.0,경기도,구리시,2010,259956.4551997402,36.36644280809152,18.80982402620316,2512.28025372816,1026.215750592911,1699.5711754540655,622.4851124495635,42489.0,206699.2269921057,경기도 구리시
305.0,경기도,구리시,2011,258939.29938494804,36.42528976898644,18.891401657469853,2431.734106735653,992.519818617477,1647.0766123233122,566.46658421313,41061.0,207234.54925064405,경기도 구리시
528.0,경기도,구리시,2012,257236.4944399334,35.87550898955658,18.965450754362923,2476.269969771336,1050.0077809508211,1631.936109758128,564.8845593565022,39735.0,207001.93075606663,경기도 구리시
751.0,경기도,구리시,2013,255485.0082912011,36.072057405088245,19.017218710695968,2184.662721934573,993.5760268247632,1538.1744119041778,549.8486791451287,38186.0,206914.2272870476,경기도 구리시
974.0,경기도,구리시,2014,253616.9669338599,36.34818576069835,19.089295655379644,2039.9703686798405,1020.5699829378136,1420.896676382564,589.0302269298605,36380.0,206976.73647606463,경기도 구리시
1197.0,경기도,구리시,2015,253424.52394276683,35.88242444572612,19.184306031192072,2088.972062412007,1042.2351553244991,1402.6904072758284,518.6421692395433,35113.0,208375.99407245504,경기도 구리시
1420.0,경기도,구리시,2016,258368.88280910964,37.392204680760464,19.26388262577914,1890.6406143880668,1086.0621581631572,1302.2375037890286,496.29503541778655,34575.0,214327.7866828912,경기도 구리시
1643.0,경기도,구리시,2017,262666.35708444397,38.180409150369776,20.036452673460392,1750.2743176120612,1097.206743072084,1306.439629641702,461.0314508885053,34231.0,219460.87468164004,경기도 구리시
1866.0,경기도,구리시,2018,265028.018006671,36.766820115667464,20.08423384113639,1683.783461018525,1205.4577480592252,1279.316415248947,498.8646645426674,33436.0,222872.2398408396,경기도 구리시
2089.0,경기도,구리시,2019,262294.3053873513,34.84360440805311,20.164126403633777,1532.42194134026,1189.5835263470876,1139.7772416258515,511.9100857050943,31376.0,222090.89998922884,경기도 구리시
2312.0,경기도,구리시,2020,261180.76520366667,34.48211743864392,20.24243863147013,1348.344751630239,1219.0594554337476,1051.3094185389216,556.8467523021544,30262.0,222205.85613677927,경기도 구리시
2535.0,경기도,구리시,2021,256682.08569457964,33.80454628006357,20.33525204089194,1268.7982084031044,1297.4982477609883,949.97985835562,462.6744342510992,28745.0,219187.09025370452,경기도 구리시
2758.0,경기도,구리시,2022,253936.72184358997,33.051877682980745,20.398940188274917,1215.2355399422968,1483.0680024901392,949.4387805356469,417.1741704813113,27294.0,217954.20869323576,경기도 구리시
2981.0,경기도,구리시,2023,253972.0,33.0,21.0,1117.0,1551.0,891.0,428.0,27451.0,218567.0,경기도 구리시
3204.0,경기도,구리시,2024,253993.0,33.0,21.0,1019.0,1615.0,832.0,433.0,27588.0,219143.0,경기도 구리시
3427.0,경기도,구리시,2025,254005.0,33.0,21.0,921.0,1673.0,773.0,435.0,27707.0,219685.0,경기도 구리시
3650.0,경기도,구리시,2026,254013.0,33.0,21.0,823.0,1727.0,714.0,436.0,27810.0,220194.0,경기도 구리시
3873.0,경기도,구리시,2027,254017.0,33.0,21.0,725.0,1777.0,656.0,437.0,27900.0,220673.0,경기도 구리시
4096.0,경기도,구리시,2028,254020.0,33.0,21.0,627.0,1823.0,597.0,437.0,27978.0,221123.0,경기도 구리시
4319.0,경기도,구리시,2029,254021.0,33.0,21.0,530.0,1866.0,538.0,437.0,28045.0,221545.0,경기도 구리시
4542.0,경기도,구리시,2030,254022.0,33.0,21.0,432.0,1905.0,479.0,437.0,28104.0,221943.0,경기도 구리시
4764.0,경기도,구리시,2031,254023.0,33.0,21.0,334.0,1942.0,420.0,437.0,28155.0,222317.0,경기도 구리시
4987.0,경기도,구리시,2032,254023.0,33.0,21.0,236.0,1976.0,362.0,437.0,28199.0,222668.0,경기도 구리시
86.0,경기도,군포시,2010,327553.4098603967,45.528350384968,26.59868550268688,3672.470162642772,1134.1996901336431,2378.835688761927,664.2449278241539,60693.0,259531.5867377189,경기도 군포시
309.0,경기도,군포시,2011,327556.1382396695,45.6194407404105,26.681418031032948,3757.219863458862,1129.7998241216997,2398.44571384297,648.501472042175,59104.0,261198.29082327345,경기도 군포시
532.0,경기도,군포시,2012,327876.62084839767,46.02500622459177,26.85754433453118,3808.706324643256,1199.7816110186654,2252.130373357159,650.8576185554699,57781.0,262951.20432992995,경기도 군포시
755.0,경기도,군포시,2013,328081.2706726694,50.616538429239725,27.65273966393558,3343.316877366684,1137.768772022505,2211.274511802402,653.682890551734,56079.0,264927.2415009891,경기도 군포시
978.0,경기도,군포시,2014,329745.4568973537,50.968306628099,27.70630180618122,3405.4846795624667,1201.4151803840175,2169.2775285375924,644.055625579443,54635.0,268317.49285807094,경기도 군포시
1201.0,경기도,군포시,2015,329348.21474081033,51.19841374730717,27.780727497305165,3362.8129744346043,1223.6368627412062,2180.825586459173,627.8468333024615,52800.0,269946.16800365754,경기도 군포시
1424.0,경기도,군포시,2016,327736.0125882067,51.41964593508079,27.861340019027992,3056.201323727268,1263.665820093449,1975.31962282295,570.8828530079938,50997.0,270274.0421574572,경기도 군포시
1647.0,경기도,군포시,2017,325141.7042113064,51.45684780351629,27.94147750588316,2488.290476518014,1321.2544800412545,1834.7917175668963,598.6718128254516,48984.0,269732.23657516995,경기도 군포시
1870.0,경기도,군포시,2018,322184.73716231436,51.500752448693035,28.03731410072703,2296.1258560975343,1401.2503886895922,1675.4003607853335,601.8675827892465,46794.0,268854.07135458814,경기도 군포시
2093.0,경기도,군포시,2019,321817.6844891147,51.01368207871795,28.164573987263577,2174.0790090861556,1393.8043682322343,1530.8083888349747,615.9170349557381,45097.0,270238.3325766481,경기도 군포시
2316.0,경기도,군포시,2020,320391.4218628803,50.621987628579674,28.94338758903089,1887.9158901884643,1460.0638230456416,1392.9115655733913,588.3402953090477,43221.0,270641.6785950747,경기도 군포시
2539.0,경기도,군포시,2021,316391.42674414185,49.1293649595943,29.038951635972076,1763.007674543547,1516.536807397966,1289.1673713534765,552.2802591304326,41032.0,268618.12032342097,경기도 군포시
2762.0,경기도,군포시,2022,314477.54626668995,47.50847338163417,29.067070093905382,1743.9737851621885,1814.935088995928,1247.5709064227606,490.9831875041654,38967.0,268726.47148915485,경기도 군포시
2985.0,경기도,군포시,2023,314472.0,47.0,29.0,1685.0,1916.0,1178.0,481.0,38903.0,268837.0,경기도 군포시
3208.0,경기도,군포시,2024,314469.0,47.0,29.0,1638.0,2011.0,1115.0,471.0,38845.0,268925.0,경기도 군포시
3431.0,경기도,군포시,2025,314467.0,47.0,30.0,1601.0,2100.0,1058.0,461.0,38793.0,268994.0,경기도 군포시
3654.0,경기도,군포시,2026,314466.0,47.0,30.0,1572.0,2184.0,1005.0,451.0,38747.0,269048.0,경기도 군포시
3877.0,경기도,군포시,2027,314466.0,46.0,30.0,1549.0,2262.0,957.0,440.0,38705.0,269091.0,경기도 군포시
4100.0,경기도,군포시,2028,314466.0,46.0,30.0,1531.0,2336.0,913.0,430.0,38668.0,269124.0,경기도 군포시
4323.0,경기도,군포시,2029,314466.0,46.0,30.0,1517.0,2405.0,873.0,420.0,38634.0,269151.0,경기도 군포시
4546.0,경기도,군포시,2030,314466.0,46.0,30.0,1506.0,2470.0,837.0,410.0,38604.0,269172.0,경기도 군포시
4768.0,경기도,군포시,2031,314466.0,46.0,31.0,1497.0,2531.0,803.0,400.0,38577.0,269188.0,경기도 군포시
4991.0,경기도,군포시,2032,314466.0,46.0,31.0,1490.0,2588.0,773.0,390.0,38553.0,269201.0,경기도 군포시
93.0,경기도,김포시,2010,294331.18931406457,52.0137098454674,31.021463840353743,2711.9080870842336,1217.2782112123043,1832.932220135168,678.8555116741604,50645.0,233108.43419300253,경기도 김포시
316.0,경기도,김포시,2011,308070.14042326313,54.84141389959513,31.879464563043413,2810.002819771426,1272.7745256550895,1885.146163745993,731.0689445197979,52769.0,245906.29925660952,경기도 김포시
539.0,경기도,김포시,2012,330090.42416928255,61.41383764515368,35.476080953891575,3256.208127268982,1367.4473652019772,2109.276252591676,726.1017838095902,56953.0,265523.41583686875,경기도 김포시
762.0,경기도,김포시,2013,348163.3030801838,66.7653386584939,36.968319538875974,3223.5243201959465,1425.4054695957425,2156.6759514977794,765.3987469612676,60107.0,281986.16866727296,경기도 김포시
985.0,경기도,김포시,2014,368174.0458048404,68.52256570909914,37.70395455259933,3597.778413513807,1425.935944688766,2220.9201973805066,837.625335684319,63804.0,300151.6966280158,경기도 김포시
1208.0,경기도,김포시,2015,375438.8419294228,73.70840344085315,38.47547413416613,3749.069547733818,1539.6795155439863,2146.0593241793567,829.5283892660068,64679.0,307547.7536408112,경기도 김포시
1431.0,경기도,김포시,2016,385035.3969460892,76.042585895909,38.567355797435056,3373.497228782668,1554.2291196382944,1931.0504007336756,788.7935574343066,66035.0,316912.6530597571,경기도 김포시
1654.0,경기도,김포시,2017,405005.1010827245,81.02470306054897,39.334233817471606,3118.6404463560466,1670.0619093496953,2017.9558380988392,817.5324063239582,69949.0,334834.84056440816,경기도 김포시
1877.0,경기도,김포시,2018,426770.91325416585,82.37341071731446,39.38333353943291,3095.064074278222,1779.9851333681538,2120.6719635720333,873.7437553258482,74718.0,353841.94176743703,경기도 김포시
2100.0,경기도,김포시,2019,436865.80617739825,79.72309789499879,40.16467320437468,2980.931410156717,1815.9688200318092,1970.2724101637832,894.3702002631159,76787.0,363098.20242328057,경기도 김포시
2323.0,경기도,김포시,2020,462459.2854840712,80.81146538119512,40.978082323480976,2907.352676847719,1869.2401646338385,1982.995268279807,906.0906011445554,82366.0,385353.2282785256,경기도 김포시
2546.0,경기도,김포시,2021,470759.50487209624,83.48170557988176,43.17450004148964,3020.070941240461,1994.661176385453,1809.6869115463048,876.7811612275154,85114.0,392223.42528011143,경기도 김포시
2769.0,경기도,김포시,2022,469062.81171136315,84.05004739649507,43.22965316996455,2896.3869527561437,2496.43923989945,1755.794094462217,809.9922802296282,84857.0,391256.3552741101,경기도 김포시
2992.0,경기도,김포시,2023,479353.0,85.0,44.0,2878.0,2898.0,1775.0,777.0,87569.0,400356.0,경기도 김포시
3215.0,경기도,김포시,2024,489151.0,86.0,45.0,2869.0,3234.0,1792.0,773.0,90267.0,408995.0,경기도 김포시
3438.0,경기도,김포시,2025,498479.0,87.0,46.0,2864.0,3516.0,1806.0,773.0,92950.0,417196.0,경기도 김포시
3661.0,경기도,김포시,2026,507360.0,88.0,46.0,2862.0,3752.0,1818.0,773.0,95619.0,424981.0,경기도 김포시
3884.0,경기도,김포시,2027,515816.0,89.0,47.0,2860.0,3949.0,1828.0,773.0,98274.0,432373.0,경기도 김포시
4107.0,경기도,김포시,2028,523867.0,89.0,48.0,2860.0,4115.0,1837.0,773.0,100914.0,439390.0,경기도 김포시
4330.0,경기도,김포시,2029,531532.0,90.0,49.0,2860.0,4254.0,1845.0,773.0,103541.0,446051.0,경기도 김포시
4553.0,경기도,김포시,2030,538830.0,91.0,50.0,2859.0,4370.0,1851.0,773.0,106153.0,452375.0,경기도 김포시
4775.0,경기도,김포시,2031,545779.0,91.0,50.0,2859.0,4467.0,1857.0,773.0,108751.0,458379.0,경기도 김포시
4998.0,경기도,김포시,2032,552394.0,92.0,51.0,2859.0,4549.0,1862.0,773.0,111335.0,464079.0,경기도 김포시
