행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률,행정구역
전라남도,구례군,2014,27170.0,55.0,0.202839757,12.0,10.0,149.0,356.0,108.0,45.0,270.0,3815.0,-3.049555273,1.31,전라남도 구례군
전라남도,구례군,2015,27308.0,138.0,0.507913139,12.0,10.0,156.0,344.0,91.0,49.0,314.0,3751.0,-1.677588467,5.106,전라남도 구례군
전라남도,구례군,2016,27412.0,104.0,0.380840779,12.0,10.0,145.0,349.0,109.0,43.0,294.0,3613.0,-3.679018928,2.86,전라남도 구례군
전라남도,구례군,2017,27525.0,113.0,0.412228221,12.0,10.0,118.0,291.0,79.0,58.0,308.0,3542.0,-1.965125934,4.673,전라남도 구례군
전라남도,구례군,2018,27117.0,-408.0,-1.482288828,12.0,10.0,72.0,329.0,78.0,51.0,-162.0,3323.0,-6.182947487,4.055,전라남도 구례군
전라남도,구례군,2019,26563.0,-554.0,-2.042998857,12.0,10.0,105.0,314.0,73.0,43.0,-350.0,3195.0,-3.851941017,3.665,전라남도 구례군
전라남도,구례군,2020,25719.0,-844.0,-3.177351956,12.0,10.0,88.0,353.0,51.0,47.0,-588.0,2946.0,-7.79342723,2.959,전라남도 구례군
전라남도,구례군,2021,25648.0,-985.0,-3.7419117930629384,12.0,10.0,99.0,326.0,59.0,49.0,-719.0,2773.0,-4.773845906563368,3.0,전라남도 구례군
전라남도,구례군,2022,25619.0,-1090.0,-4.164751779923321,12.0,10.0,88.0,353.0,55.0,49.0,-809.0,2606.0,-7.745558379158902,3.0,전라남도 구례군
전라남도,구례군,2023,25608.0,-1167.0,-4.481447447504358,12.0,10.0,99.0,326.0,57.0,49.0,-870.0,2443.0,-4.820955901577976,3.0,전라남도 구례군
전라남도,구례군,2024,25604.0,-1224.0,-4.718643902383909,12.0,10.0,88.0,353.0,56.0,49.0,-911.0,2285.0,-7.699195209973086,3.0,전라남도 구례군
전라남도,구례군,2025,25602.0,-1266.0,-4.896297605818391,12.0,10.0,99.0,326.0,57.0,49.0,-940.0,2131.0,-4.8665840842234225,3.0,전라남도 구례군
전라남도,구례군,2026,25601.0,-1297.0,-5.02935540535428,12.0,10.0,88.0,353.0,56.0,49.0,-959.0,1982.0,-7.6542903622655825,3.0,전라남도 구례군
전라남도,구례군,2027,25601.0,-1320.0,-5.129012083909603,12.0,10.0,99.0,326.0,56.0,49.0,-972.0,1838.0,-4.91077706388476,3.0,전라남도 구례군
전라남도,구례군,2028,25601.0,-1338.0,-5.203652229886166,12.0,10.0,88.0,353.0,56.0,49.0,-981.0,1697.0,-7.610797965541095,3.0,전라남도 구례군
전라남도,구례군,2029,25601.0,-1350.0,-5.259555672306333,12.0,10.0,99.0,326.0,56.0,49.0,-988.0,1560.0,-4.953579983881011,3.0,전라남도 구례군
전라남도,구례군,2030,25601.0,-1360.0,-5.301425832573788,12.0,10.0,88.0,353.0,56.0,49.0,-992.0,1428.0,-7.5686735921290875,3.0,전라남도 구례군
전라남도,나주시,2013,87754.0,-313.0,-0.355411221,24.0,20.0,671.0,965.0,417.0,211.0,-50.0,12768.0,-3.228740337,1.008,전라남도 나주시
전라남도,나주시,2014,90669.0,2915.0,3.321785901,25.0,21.0,645.0,897.0,414.0,193.0,3150.0,12591.0,-1.386278195,4.456,전라남도 나주시
전라남도,나주시,2015,98182.0,7513.0,8.286183811,26.0,21.0,809.0,908.0,567.0,206.0,7566.0,13402.0,6.441108728,5.329,전라남도 나주시
전라남도,나주시,2016,104376.0,6194.0,6.308692021,27.0,22.0,902.0,881.0,593.0,230.0,6168.0,14308.0,6.760185047,3.072,전라남도 나주시
전라남도,나주시,2017,110110.0,5734.0,5.493600061,29.0,24.0,943.0,955.0,623.0,214.0,5756.0,15076.0,5.367626503,4.928,전라남도 나주시
전라남도,나주시,2018,113839.0,3729.0,3.386613387,29.0,24.0,889.0,980.0,591.0,233.0,3746.0,15753.0,4.490581056,4.875,전라남도 나주시
전라남도,나주시,2019,114664.0,825.0,0.724707701,30.0,24.0,820.0,1020.0,582.0,266.0,998.0,15947.0,1.231511458,4.889,전라남도 나주시
전라남도,나주시,2020,115613.0,949.0,0.827635526,30.0,24.0,733.0,1027.0,488.0,208.0,1232.0,16041.0,0.589452562,3.675,전라남도 나주시
전라남도,나주시,2021,117710.0,879.0,0.5948409950720401,31.0,24.0,696.0,1047.0,514.0,193.0,1124.0,16491.0,0.6856519903518646,4.0,전라남도 나주시
전라남도,나주시,2022,119532.0,907.0,0.707127603701594,31.0,24.0,686.0,1027.0,488.0,203.0,1172.0,16942.0,0.6453471742248804,4.0,전라남도 나주시
전라남도,나주시,2023,121113.0,896.0,0.6529670423375973,32.0,24.0,683.0,1047.0,514.0,196.0,1151.0,17392.0,0.6622337423767016,4.0,전라남도 나주시
전라남도,나주시,2024,122486.0,901.0,0.6790909625722956,32.0,24.0,683.0,1027.0,488.0,200.0,1160.0,17843.0,0.6551587520567436,4.0,전라남도 나주시
전라남도,나주시,2025,123679.0,899.0,0.6664902953849251,33.0,24.0,682.0,1047.0,514.0,198.0,1156.0,18293.0,0.6581229711673093,4.0,전라남도 나주시
전라남도,나주시,2026,124714.0,900.0,0.6725681279667283,33.0,24.0,682.0,1027.0,488.0,199.0,1158.0,18743.0,0.6568810479224595,4.0,전라남도 나주시
전라남도,나주시,2027,125614.0,899.0,0.6696365332866107,34.0,24.0,682.0,1047.0,514.0,198.0,1157.0,19193.0,0.657401378332786,4.0,전라남도 나주시
전라남도,나주시,2028,126395.0,899.0,0.6710505648929147,34.0,24.0,682.0,1027.0,488.0,199.0,1157.0,19644.0,0.6571833747347108,4.0,전라남도 나주시
전라남도,나주시,2029,127073.0,899.0,0.6703685178837605,35.0,24.0,682.0,1047.0,514.0,198.0,1157.0,20094.0,0.6572747120231539,4.0,전라남도 나주시
전라남도,나주시,2030,127661.0,899.0,0.6706974978871935,35.0,24.0,682.0,1027.0,488.0,199.0,1157.0,20544.0,0.6572364443049428,4.0,전라남도 나주시
전라남도,담양군,2013,47365.0,-247.0,-0.518776779,15.0,14.0,350.0,459.0,224.0,76.0,-158.0,6169.0,-4.799382716,0.998,전라남도 담양군
전라남도,담양군,2014,47177.0,-188.0,-0.396917555,15.0,14.0,363.0,476.0,176.0,78.0,-83.0,5991.0,-2.885394716,1.477,전라남도 담양군
전라남도,담양군,2015,47009.0,-168.0,-0.356105729,15.0,14.0,334.0,492.0,184.0,80.0,-50.0,5793.0,-3.304957436,3.172,전라남도 담양군
전라남도,담양군,2016,47229.0,220.0,0.46799549,15.0,14.0,314.0,496.0,156.0,81.0,375.0,5746.0,-0.811324012,3.129,전라남도 담양군
전라남도,담양군,2017,47285.0,56.0,0.118571217,15.0,14.0,292.0,541.0,175.0,108.0,305.0,5534.0,-3.689523147,5.154,전라남도 담양군
전라남도,담양군,2018,46917.0,-368.0,-0.77825949,15.0,14.0,273.0,539.0,146.0,97.0,-101.0,5317.0,-3.921214312,5.879,전라남도 담양군
전라남도,담양군,2019,46535.0,-382.0,-0.814203807,15.0,14.0,238.0,577.0,153.0,104.0,-43.0,5155.0,-3.04683092,4.729,전라남도 담양군
전라남도,담양군,2020,46280.0,-255.0,-0.547974643,15.0,14.0,240.0,553.0,146.0,85.0,53.0,5004.0,-2.929194956,3.932,전라남도 담양군
전라남도,담양군,2021,46279.0,-217.0,-0.46802552594405505,15.0,14.0,232.0,566.0,160.0,95.0,36.0,4845.0,-3.1795391872504877,4.0,전라남도 담양군
전라남도,담양군,2022,46280.0,-199.0,-0.4282671413264595,15.0,14.0,226.0,555.0,146.0,86.0,29.0,4687.0,-3.1571988573674905,4.0,전라남도 담양군
전라남도,담양군,2023,46279.0,-190.0,-0.40849545146158545,15.0,14.0,221.0,564.0,160.0,93.0,26.0,4528.0,-3.1591924736644916,4.0,전라남도 담양군
전라남도,담양군,2024,46280.0,-185.0,-0.3986630670759342,15.0,14.0,217.0,556.0,147.0,87.0,24.0,4370.0,-3.1590145664464475,4.0,전라남도 담양군
전라남도,담양군,2025,46279.0,-183.0,-0.3937734606048682,15.0,14.0,214.0,563.0,159.0,93.0,24.0,4211.0,-3.15903044260992,4.0,전라남도 담양군
전라남도,담양군,2026,46280.0,-182.0,-0.3913418783452506,15.0,14.0,211.0,557.0,147.0,88.0,23.0,4053.0,-3.159029025845781,4.0,전라남도 담양군
전라남도,담양군,2027,46279.0,-182.0,-0.39013266195528656,15.0,14.0,209.0,562.0,159.0,92.0,23.0,3895.0,-3.1590291522756093,4.0,전라남도 담양군
전라남도,담양군,2028,46280.0,-182.0,-0.38953132335282964,15.0,14.0,207.0,558.0,148.0,89.0,23.0,3736.0,-3.159029140993208,4.0,전라남도 담양군
전라남도,담양군,2029,46279.0,-181.0,-0.3892322800072332,15.0,14.0,205.0,562.0,158.0,91.0,23.0,3578.0,-3.159029142000032,4.0,전라남도 담양군
전라남도,담양군,2030,46280.0,-181.0,-0.3890835669158399,15.0,14.0,204.0,559.0,148.0,89.0,23.0,3419.0,-3.159029141910185,4.0,전라남도 담양군
전라남도,목포시,2013,240936.0,-4137.0,-1.688068453,54.0,31.0,2168.0,1374.0,1405.0,620.0,-4999.0,50884.0,-3.242122877,0.803,전라남도 목포시
전라남도,목포시,2014,239109.0,-1827.0,-0.758292659,55.0,31.0,1936.0,1397.0,1215.0,608.0,-2468.0,49344.0,-3.026491628,1.203,전라남도 목포시
전라남도,목포시,2015,238382.0,-727.0,-0.304045435,55.0,31.0,1930.0,1486.0,1285.0,590.0,-1282.0,48129.0,-2.462305447,1.242,전라남도 목포시
전라남도,목포시,2016,237739.0,-643.0,-0.269735131,58.0,32.0,1823.0,1534.0,1196.0,568.0,-1005.0,46959.0,-2.430966777,1.006,전라남도 목포시
전라남도,목포시,2017,234379.0,-3360.0,-1.413314601,58.0,33.0,1431.0,1451.0,1050.0,539.0,-3335.0,45414.0,-3.290104133,2.516,전라남도 목포시
전라남도,목포시,2018,232327.0,-2052.0,-0.875505058,58.0,33.0,1318.0,1600.0,884.0,565.0,-1854.0,44193.0,-2.68859823,2.842,전라남도 목포시
전라남도,목포시,2019,229861.0,-2466.0,-1.06143496,55.0,33.0,1208.0,1526.0,882.0,532.0,-2207.0,42526.0,-3.772090603,3.598,전라남도 목포시
전라남도,목포시,2020,224044.0,-5817.0,-2.530659834,52.0,33.0,963.0,1562.0,743.0,545.0,-5255.0,40340.0,-5.140384706,2.869,전라남도 목포시
전라남도,목포시,2021,222023.0,-3872.0,-2.173330639310705,51.0,33.0,811.0,1545.0,665.0,536.0,-2658.0,39975.0,-5.03000766832152,3.0,전라남도 목포시
전라남도,목포시,2022,220057.0,-3739.0,-1.9339516828350536,50.0,33.0,660.0,1553.0,586.0,543.0,-2594.0,39664.0,-5.106388824098345,3.0,전라남도 목포시
전라남도,목포시,2023,218144.0,-3730.0,-1.7735889538584941,50.0,33.0,508.0,1549.0,508.0,538.0,-2592.0,39399.0,-5.05353289427354,3.0,전라남도 목포시
전라남도,목포시,2024,216284.0,-3729.0,-1.6661601087192799,50.0,33.0,357.0,1551.0,430.0,541.0,-2592.0,39172.0,-5.090109315371536,3.0,전라남도 목포시
전라남도,목포시,2025,214474.0,-3729.0,-1.594192284015871,49.0,33.0,205.0,1550.0,351.0,539.0,-2592.0,38979.0,-5.064798350551274,3.0,전라남도 목포시
전라남도,목포시,2026,212713.0,-3729.0,-1.5459802066559334,49.0,33.0,54.0,1550.0,273.0,541.0,-2592.0,38813.0,-5.082313594550027,3.0,전라남도 목포시
전라남도,목포시,2027,211000.0,-3729.0,-1.5136823789400078,49.0,33.0,-98.0,1550.0,194.0,539.0,-2592.0,38672.0,-5.070193006713317,3.0,전라남도 목포시
전라남도,목포시,2028,209334.0,-3729.0,-1.492045690950404,49.0,33.0,-249.0,1550.0,116.0,540.0,-2592.0,38552.0,-5.078580480477191,3.0,전라남도 목포시
전라남도,목포시,2029,207713.0,-3729.0,-1.477551023653364,49.0,33.0,-401.0,1550.0,38.0,540.0,-2592.0,38449.0,-5.0727763299617665,3.0,전라남도 목포시
전라남도,목포시,2030,206136.0,-3729.0,-1.4678408785446102,49.0,33.0,-552.0,1550.0,-41.0,540.0,-2592.0,38362.0,-5.076792815038691,3.0,전라남도 목포시
전라남도,무안군,2013,79367.0,3626.0,4.787367476,19.0,18.0,599.0,709.0,432.0,158.0,3718.0,14465.0,5.268903282,0.687,전라남도 무안군
전라남도,무안군,2014,81696.0,2329.0,2.934468986,21.0,18.0,630.0,758.0,439.0,187.0,2439.0,14888.0,2.924300035,1.302,전라남도 무안군
전라남도,무안군,2015,82236.0,540.0,0.660987074,21.0,18.0,641.0,744.0,454.0,178.0,606.0,14945.0,0.382858678,2.308,전라남도 무안군
전라남도,무안군,2016,82109.0,-127.0,-0.154433581,21.0,18.0,612.0,667.0,384.0,171.0,-123.0,14873.0,-0.481766477,2.403,전라남도 무안군
전라남도,무안군,2017,82872.0,763.0,0.929252579,21.0,18.0,502.0,744.0,356.0,170.0,1004.0,14845.0,-0.188260606,3.443,전라남도 무안군
전라남도,무안군,2018,81991.0,-881.0,-1.06308524,21.0,18.0,448.0,745.0,348.0,152.0,-616.0,14715.0,-0.875715729,3.465,전라남도 무안군
전라남도,무안군,2019,81105.0,-886.0,-1.080606408,21.0,18.0,414.0,722.0,278.0,175.0,-586.0,14372.0,-2.330954808,3.504,전라남도 무안군
전라남도,무안군,2020,86132.0,5027.0,6.198138216,21.0,18.0,422.0,739.0,310.0,188.0,5337.0,15106.0,5.107152797,3.046,전라남도 무안군
전라남도,무안군,2021,87071.0,1956.0,10.961864462076884,21.0,18.0,432.0,726.0,323.0,173.0,1996.0,15245.0,4.149110215850448,3.0,전라남도 무안군
전라남도,무안군,2022,88009.0,1390.0,11.085496916787276,21.0,18.0,436.0,729.0,314.0,172.0,1492.0,15247.0,3.5358807310537204,3.0,전라남도 무안군
전라남도,무안군,2023,88948.0,1286.0,11.08870553606306,21.0,18.0,437.0,729.0,320.0,172.0,1416.0,15247.0,3.1433612246943703,3.0,전라남도 무안군
전라남도,무안군,2024,89886.0,1267.0,11.088788809000421,21.0,18.0,438.0,729.0,316.0,172.0,1405.0,15247.0,2.892115049009163,3.0,전라남도 무안군
전라남도,무안군,2025,90825.0,1263.0,11.088790970173655,21.0,18.0,438.0,729.0,319.0,172.0,1403.0,15247.0,2.731295931044993,3.0,전라남도 무안군
전라남도,무안군,2026,91763.0,1263.0,11.088791026262342,21.0,18.0,439.0,729.0,317.0,172.0,1403.0,15247.0,2.6283578917604555,3.0,전라남도 무안군
전라남도,무안군,2027,92702.0,1262.0,11.088791027718006,21.0,18.0,439.0,729.0,318.0,172.0,1403.0,15247.0,2.5624687110095343,3.0,전라남도 무안군
전라남도,무안군,2028,93640.0,1262.0,11.088791027755786,21.0,18.0,439.0,729.0,317.0,172.0,1403.0,15247.0,2.5202939797809036,3.0,전라남도 무안군
전라남도,무안군,2029,94578.0,1262.0,11.088791027756766,21.0,18.0,439.0,729.0,318.0,172.0,1403.0,15247.0,2.493298531758394,3.0,전라남도 무안군
전라남도,무안군,2030,95516.0,1262.0,11.088791027756791,21.0,18.0,439.0,729.0,317.0,172.0,1403.0,15247.0,2.476019127890106,3.0,전라남도 무안군
전라남도,보성군,2013,46385.0,-665.0,-1.413390011,21.0,18.0,308.0,579.0,174.0,78.0,-432.0,6017.0,-3.014184397,0.915,전라남도 보성군
전라남도,보성군,2014,45882.0,-503.0,-1.084402285,21.0,18.0,314.0,572.0,133.0,76.0,-268.0,5790.0,-3.772644175,1.228,전라남도 보성군
전라남도,보성군,2015,45349.0,-533.0,-1.161675603,20.0,18.0,295.0,584.0,173.0,98.0,-254.0,5531.0,-4.473229706,2.38,전라남도 보성군
전라남도,보성군,2016,44469.0,-880.0,-1.940505855,20.0,18.0,244.0,612.0,144.0,74.0,-525.0,5263.0,-4.845416742,2.173,전라남도 보성군
전라남도,보성군,2017,43755.0,-714.0,-1.605612899,19.0,17.0,228.0,610.0,122.0,83.0,-339.0,5048.0,-4.085122554,3.087,전라남도 보성군
전라남도,보성군,2018,42803.0,-952.0,-2.175751343,19.0,17.0,170.0,632.0,139.0,97.0,-485.0,4782.0,-5.269413629,3.136,전라남도 보성군
전라남도,보성군,2019,41420.0,-1383.0,-3.231081934,19.0,17.0,154.0,587.0,93.0,76.0,-933.0,4391.0,-8.17649519,2.837,전라남도 보성군
전라남도,보성군,2020,40482.0,-938.0,-2.26460647,18.0,17.0,127.0,611.0,97.0,76.0,-441.0,4163.0,-5.19243908,2.514,전라남도 보성군
전라남도,보성군,2021,40479.0,-1070.0,-2.486613126380297,18.0,17.0,104.0,593.0,96.0,84.0,-619.0,4115.0,-4.903328199077487,3.0,전라남도 보성군
전라남도,보성군,2022,40482.0,-1051.0,-2.469785104044539,18.0,17.0,82.0,607.0,97.0,82.0,-578.0,4084.0,-5.1577757485976266,3.0,전라남도 보성군
전라남도,보성군,2023,40479.0,-1054.0,-2.4710606619055056,18.0,17.0,61.0,596.0,96.0,83.0,-588.0,4063.0,-4.933835524520911,3.0,전라남도 보성군
전라남도,보성군,2024,40482.0,-1053.0,-2.470963975092034,18.0,17.0,41.0,604.0,96.0,83.0,-585.0,4049.0,-5.1309261392826,3.0,전라남도 보성군
전라남도,보성군,2025,40479.0,-1053.0,-2.4709713039166883,18.0,17.0,22.0,598.0,96.0,83.0,-586.0,4040.0,-4.957465964419895,3.0,전라남도 보성군
전라남도,보성군,2026,40482.0,-1053.0,-2.470970748394494,18.0,17.0,3.0,603.0,96.0,83.0,-586.0,4034.0,-5.1101289022253376,3.0,전라남도 보성군
전라남도,보성군,2027,40479.0,-1053.0,-2.4709707905028706,18.0,17.0,-14.0,599.0,96.0,83.0,-586.0,4030.0,-4.975769689236908,3.0,전라남도 보성군
전라남도,보성군,2028,40482.0,-1053.0,-2.4709707873110713,18.0,17.0,-31.0,602.0,96.0,83.0,-586.0,4027.0,-5.0940197267009895,3.0,전라남도 보성군
전라남도,보성군,2029,40479.0,-1053.0,-2.4709707875530085,18.0,17.0,-47.0,600.0,96.0,83.0,-586.0,4026.0,-4.989947433858215,3.0,전라남도 보성군
전라남도,보성군,2030,40482.0,-1053.0,-2.47097078753467,18.0,17.0,-62.0,602.0,96.0,83.0,-586.0,4024.0,-5.081541841520387,3.0,전라남도 보성군
전라남도,순천시,2013,275668.0,1870.0,0.682985267,58.0,40.0,2115.0,1584.0,1444.0,561.0,1257.0,62263.0,-2.283499168,1.019,전라남도 순천시
전라남도,순천시,2014,277188.0,1520.0,0.551387901,59.0,40.0,2035.0,1566.0,1432.0,549.0,982.0,60574.0,-2.712686507,1.494,전라남도 순천시
전라남도,순천시,2015,278765.0,1577.0,0.568927948,61.0,41.0,2134.0,1629.0,1396.0,553.0,982.0,58535.0,-3.366130683,2.551,전라남도 순천시
전라남도,순천시,2016,278548.0,-217.0,-0.077843345,62.0,41.0,1961.0,1629.0,1304.0,496.0,-649.0,56258.0,-3.889980354,2.553,전라남도 순천시
전라남도,순천시,2017,279331.0,783.0,0.281100564,62.0,41.0,1852.0,1612.0,1227.0,530.0,529.0,54089.0,-3.855451669,4.469,전라남도 순천시
전라남도,순천시,2018,279389.0,58.0,0.020763897,63.0,42.0,1722.0,1722.0,1273.0,556.0,-27.0,52332.0,-3.248349942,4.136,전라남도 순천시
전라남도,순천시,2019,279598.0,209.0,0.074806095,61.0,42.0,1792.0,1599.0,1164.0,572.0,-47.0,50411.0,-3.67079416,4.208,전라남도 순천시
전라남도,순천시,2020,282189.0,2591.0,0.926687601,61.0,42.0,1608.0,1741.0,1017.0,506.0,2713.0,49279.0,-2.245541648,3.714,전라남도 순천시
전라남도,순천시,2021,283116.0,1212.0,0.5651552040991681,61.0,42.0,1685.0,1621.0,1013.0,540.0,446.0,49279.0,-2.6231406683477827,4.0,전라남도 순천시
전라남도,순천시,2022,284042.0,1039.0,0.6480945927737499,61.0,42.0,1608.0,1720.0,1014.0,540.0,674.0,49279.0,-2.35450796487825,4.0,전라남도 순천시
전라남도,순천시,2023,284967.0,1018.0,0.6290674122148795,61.0,42.0,1685.0,1639.0,1013.0,540.0,651.0,49279.0,-2.5456195024740964,4.0,전라남도 순천시
전라남도,순천시,2024,285892.0,1015.0,0.6334324504169372,61.0,42.0,1608.0,1705.0,1014.0,540.0,653.0,49279.0,-2.409658320791722,4.0,전라남도 순천시
전라남도,순천시,2025,286817.0,1015.0,0.6324310640871827,61.0,42.0,1685.0,1650.0,1014.0,540.0,653.0,49279.0,-2.5063842597748502,4.0,전라남도 순천시
전라남도,순천시,2026,287742.0,1015.0,0.632660792794012,61.0,42.0,1608.0,1696.0,1014.0,540.0,653.0,49279.0,-2.4375711827156596,4.0,전라남도 순천시
전라남도,순천시,2027,288665.0,1015.0,0.6326080905779209,61.0,42.0,1685.0,1658.0,1014.0,540.0,653.0,49279.0,-2.486526402216605,4.0,전라남도 순천시
전라남도,순천시,2028,289589.0,1015.0,0.6326201810285191,61.0,42.0,1608.0,1689.0,1014.0,540.0,653.0,49279.0,-2.4516985232899837,4.0,전라남도 순천시
전라남도,순천시,2029,290512.0,1015.0,0.632617407350171,61.0,42.0,1685.0,1664.0,1014.0,540.0,653.0,49279.0,-2.476475884374106,4.0,전라남도 순천시
전라남도,순천시,2030,291434.0,1015.0,0.6326180436615737,61.0,42.0,1608.0,1684.0,1014.0,540.0,653.0,49278.0,-2.4588486948577293,4.0,전라남도 순천시
전라남도,신안군,2013,44162.0,264.0,0.601394141,22.0,19.0,228.0,544.0,182.0,111.0,547.0,4946.0,-3.530329627,1.349,전라남도 신안군
전라남도,신안군,2014,43747.0,-415.0,-0.939721933,22.0,19.0,244.0,517.0,199.0,92.0,-141.0,4758.0,-3.801051355,1.965,전라남도 신안군
전라남도,신안군,2015,43294.0,-453.0,-1.035499577,22.0,19.0,217.0,538.0,186.0,104.0,-166.0,4524.0,-4.918032787,2.875,전라남도 신안군
전라남도,신안군,2016,42652.0,-642.0,-1.482884464,22.0,19.0,217.0,522.0,188.0,96.0,-335.0,4205.0,-7.051282051,2.896,전라남도 신안군
전라남도,신안군,2017,42070.0,-582.0,-1.364531558,22.0,19.0,206.0,520.0,154.0,107.0,-247.0,4004.0,-4.780023781,3.477,전라남도 신안군
전라남도,신안군,2018,41263.0,-807.0,-1.918231519,22.0,19.0,198.0,574.0,150.0,92.0,-439.0,3832.0,-4.295704296,3.874,전라남도 신안군
전라남도,신안군,2019,40274.0,-989.0,-2.396820396,22.0,19.0,169.0,577.0,148.0,104.0,-600.0,3610.0,-5.793319415,4.823,전라남도 신안군
전라남도,신안군,2020,38938.0,-1336.0,-3.317276655,21.0,19.0,143.0,575.0,126.0,104.0,-902.0,3371.0,-6.620498615,3.652,전라남도 신안군
전라남도,신안군,2021,38753.0,-1526.0,-3.8004518419711153,21.0,19.0,130.0,568.0,123.0,98.0,-1061.0,3150.0,-6.092037764725383,4.0,전라남도 신안군
전라남도,신안군,2022,38591.0,-1717.0,-4.283573095464527,21.0,19.0,119.0,563.0,120.0,103.0,-1219.0,2929.0,-5.892513087467154,4.0,전라남도 신안군
전라남도,신안군,2023,38448.0,-1907.0,-4.766640421500452,21.0,19.0,109.0,559.0,117.0,99.0,-1378.0,2709.0,-5.817180928397446,4.0,전라남도 신안군
전라남도,신안군,2024,38323.0,-2098.0,-5.249653826098437,21.0,19.0,100.0,557.0,115.0,102.0,-1536.0,2488.0,-5.788738661164711,4.0,전라남도 신안군
전라남도,신안군,2025,38213.0,-2288.0,-5.732613315277357,21.0,19.0,92.0,555.0,113.0,99.0,-1695.0,2267.0,-5.778000052643087,4.0,전라남도 신안군
전라남도,신안군,2026,38116.0,-2479.0,-6.215518895055413,21.0,19.0,85.0,554.0,111.0,101.0,-1853.0,2046.0,-5.773945603958069,4.0,전라남도 신안군
전라남도,신안군,2027,38032.0,-2669.0,-6.698370571450138,21.0,19.0,79.0,553.0,110.0,100.0,-2011.0,1825.0,-5.772414813995259,4.0,전라남도 신안군
전라남도,신안군,2028,37957.0,-2860.0,-7.181168350478388,21.0,19.0,73.0,552.0,109.0,101.0,-2170.0,1605.0,-5.771836851837569,4.0,전라남도 신안군
전라남도,신안군,2029,37892.0,-3050.0,-7.663912238156352,21.0,19.0,69.0,552.0,107.0,100.0,-2328.0,1384.0,-5.771618637540482,4.0,전라남도 신안군
전라남도,신안군,2030,37835.0,-3241.0,-8.146602240499545,21.0,19.0,64.0,551.0,107.0,101.0,-2486.0,1163.0,-5.771536248963964,4.0,전라남도 신안군
전라남도,여수시,2013,291366.0,-851.0,-0.291221934,72.0,50.0,2424.0,1867.0,1797.0,609.0,-1534.0,56730.0,-2.949327676,1.287,전라남도 여수시
전라남도,여수시,2014,290900.0,-466.0,-0.1599363,75.0,50.0,2300.0,1869.0,1755.0,666.0,-968.0,54729.0,-3.527234268,1.647,전라남도 여수시
전라남도,여수시,2015,290168.0,-732.0,-0.251632864,75.0,50.0,2503.0,1960.0,1718.0,592.0,-1330.0,52607.0,-3.877286265,3.254,전라남도 여수시
전라남도,여수시,2016,288988.0,-1180.0,-0.406660969,76.0,50.0,2286.0,1942.0,1453.0,636.0,-1651.0,50805.0,-3.425399662,3.586,전라남도 여수시
전라남도,여수시,2017,286382.0,-2606.0,-0.901767547,76.0,51.0,2023.0,2049.0,1399.0,612.0,-2581.0,48918.0,-3.714201358,4.87,전라남도 여수시
전라남도,여수시,2018,283300.0,-3082.0,-1.076184956,75.0,50.0,1744.0,2025.0,1251.0,623.0,-2866.0,46970.0,-3.982174251,4.794,전라남도 여수시
전라남도,여수시,2019,282786.0,-514.0,-0.18143311,73.0,50.0,1572.0,1909.0,1257.0,633.0,-305.0,45315.0,-3.523525655,3.962,전라남도 여수시
전라남도,여수시,2020,280242.0,-2544.0,-0.899620208,72.0,50.0,1471.0,2057.0,1051.0,612.0,-2004.0,43346.0,-4.345139579,4.01,전라남도 여수시
전라남도,여수시,2021,278831.0,-1870.0,-0.6720792662692581,72.0,50.0,1398.0,1994.0,962.0,633.0,-1573.0,43481.0,-3.80755774038767,4.0,전라남도 여수시
전라남도,여수시,2022,277450.0,-1956.0,-0.6776092781336909,72.0,50.0,1347.0,2012.0,872.0,618.0,-1573.0,43616.0,-4.025315179170608,4.0,전라남도 여수시
전라남도,여수시,2023,276097.0,-1945.0,-0.6774748802051768,72.0,50.0,1311.0,2007.0,783.0,629.0,-1573.0,43751.0,-3.937108512316484,4.0,전라남도 여수시
전라남도,여수시,2024,274773.0,-1947.0,-0.6774781465278595,72.0,50.0,1285.0,2008.0,694.0,621.0,-1573.0,43885.0,-3.9728382495920496,4.0,전라남도 여수시
전라남도,여수시,2025,273476.0,-1947.0,-0.6774780671452084,72.0,50.0,1267.0,2008.0,605.0,626.0,-1573.0,44020.0,-3.9583652605163806,4.0,전라남도 여수시
전라남도,여수시,2026,272207.0,-1947.0,-0.6774780690744744,72.0,50.0,1254.0,2008.0,515.0,623.0,-1573.0,44155.0,-3.964227811678426,4.0,전라남도 여수시
전라남도,여수시,2027,270964.0,-1947.0,-0.6774780690275867,72.0,50.0,1245.0,2008.0,426.0,625.0,-1573.0,44290.0,-3.9618530772025062,4.0,전라남도 여수시
전라남도,여수시,2028,269747.0,-1947.0,-0.6774780690287262,72.0,50.0,1238.0,2008.0,337.0,624.0,-1573.0,44425.0,-3.96281500720111,4.0,전라남도 여수시
전라남도,여수시,2029,268555.0,-1947.0,-0.6774780690286986,72.0,50.0,1234.0,2008.0,248.0,625.0,-1573.0,44560.0,-3.962425359713529,4.0,전라남도 여수시
