행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률
경기도,광주시,2019,372654.0,8872.0,2.438823251,42.0,27.0,2662.0,1598.0,1931.0,1046.0,7658.0,56602.0,0.060104653,3.921
경기도,양주시,2019,222314.0,5363.0,2.471986762,48.0,33.0,1256.0,1364.0,958.0,595.0,5335.0,38524.0,-0.033733814,3.194
경기도,포천시,2019,148379.0,-2297.0,-1.524463086,33.0,31.0,617.0,1137.0,641.0,514.0,-1808.0,21021.0,-6.352742015,2.99
경기도,여주시,2019,111083.0,-442.0,-0.396323694,34.0,23.0,591.0,923.0,466.0,239.0,-147.0,16078.0,-3.937384239,2.954
경기도,연천군,2019,43824.0,-809.0,-1.812560213,13.0,13.0,275.0,453.0,214.0,81.0,-637.0,5364.0,-5.4635178,2.698
경기도,가평군,2019,62415.0,-503.0,-0.799453257,14.0,13.0,261.0,642.0,272.0,139.0,-204.0,7755.0,-4.18828762,2.856
경기도,양평군,2019,116874.0,779.0,0.671002196,25.0,22.0,530.0,990.0,380.0,268.0,1222.0,15523.0,-1.622409532,3.151
강원특별자치도,춘천시,2019,281291.0,651.0,0.231969783,43.0,40.0,1675.0,1873.0,1186.0,554.0,742.0,45603.0,-2.835897217,2.862
강원특별자치도,원주시,2019,349215.0,5145.0,1.495335252,71.0,50.0,2146.0,2061.0,1698.0,862.0,4966.0,59177.0,-1.95178527,2.851
강원특별자치도,강릉시,2019,213442.0,485.0,0.227745507,36.0,34.0,964.0,1720.0,893.0,494.0,1193.0,32513.0,-3.090909091,2.857
강원특별자치도,동해시,2019,90522.0,-750.0,-0.821719695,17.0,14.0,422.0,624.0,382.0,254.0,-523.0,14536.0,-4.002113327,2.399
강원특별자치도,태백시,2019,43866.0,-992.0,-2.211422712,12.0,12.0,176.0,338.0,167.0,108.0,-837.0,6476.0,-5.776225811,1.652
강원특별자치도,속초시,2019,81786.0,104.0,0.127323033,11.0,12.0,414.0,568.0,316.0,211.0,246.0,12366.0,-4.789036033,3.033
강원특별자치도,삼척시,2019,67228.0,-1098.0,-1.607001727,17.0,19.0,366.0,622.0,257.0,167.0,-868.0,9588.0,-5.796816663,2.076
강원특별자치도,홍천군,2019,69150.0,-799.0,-1.14226079,26.0,26.0,308.0,704.0,258.0,156.0,-421.0,8754.0,-5.52557738,2.389
강원특별자치도,횡성군,2019,46575.0,-151.0,-0.323160553,13.0,16.0,179.0,533.0,184.0,110.0,174.0,5679.0,-4.410031981,2.391
강원특별자치도,영월군,2019,39127.0,-603.0,-1.517744777,15.0,13.0,121.0,432.0,138.0,103.0,-303.0,4822.0,-6.296152351,2.542
강원특별자치도,평창군,2019,42106.0,-504.0,-1.182820934,16.0,19.0,144.0,376.0,132.0,101.0,-286.0,4938.0,-7.180451128,2.477
강원특별자치도,정선군,2019,37271.0,-429.0,-1.137931034,15.0,16.0,154.0,383.0,142.0,87.0,-206.0,4328.0,-5.646391977,2.052
강원특별자치도,철원군,2019,45584.0,-829.0,-1.786137505,12.0,16.0,349.0,410.0,250.0,88.0,-768.0,6540.0,-5.217391304,2.572
강원특별자치도,화천군,2019,24917.0,-167.0,-0.665763036,14.0,13.0,195.0,202.0,177.0,59.0,-176.0,3195.0,-2.173913043,2.12
강원특별자치도,양구군,2019,22764.0,-644.0,-2.751196172,9.0,10.0,171.0,186.0,135.0,55.0,-645.0,3409.0,-5.35813437,2.329
강원특별자치도,인제군,2019,31672.0,-464.0,-1.44386358,15.0,13.0,255.0,280.0,205.0,89.0,-448.0,4111.0,-4.417577308,2.187
강원특별자치도,고성군,2019,27260.0,-884.0,-48.80078132,11.0,13.0,127.0,297.0,130.0,57.0,-739.0,2952.0,-6.72985782,2.924
강원특별자치도,양양군,2019,27726.0,379.0,1.38589242,15.0,13.0,117.0,297.0,112.0,69.0,560.0,3157.0,-2.169197397,3.002
충청북도,충주시,2019,210737.0,233.0,0.110686733,44.0,37.0,1100.0,1674.0,870.0,490.0,778.0,31724.0,-3.427701674,1.888
충청북도,제천시,2019,134617.0,-769.0,-0.568005554,35.0,24.0,675.0,1155.0,531.0,342.0,-309.0,20171.0,-4.248552169,1.553
충청북도,보은군,2019,32949.0,-731.0,-2.170427553,16.0,15.0,102.0,469.0,103.0,62.0,-373.0,3558.0,-6.712113267,1.534
충청북도,옥천군,2019,51023.0,-442.0,-0.858836102,17.0,12.0,178.0,618.0,167.0,118.0,-14.0,6500.0,-4.411764706,1.887
충청북도,영동군,2019,48738.0,-977.0,-1.965201649,14.0,14.0,221.0,648.0,122.0,90.0,-538.0,6131.0,-4.694543759,1.756
충청북도,진천군,2019,81084.0,2866.0,3.664118234,16.0,15.0,619.0,550.0,438.0,224.0,2775.0,13024.0,2.245250432,2.409
충청북도,괴산군,2019,39163.0,30.0,0.076661641,15.0,14.0,112.0,484.0,116.0,93.0,393.0,3823.0,-4.568147778,1.598
충청북도,음성군,2019,94982.0,-848.0,-0.884900344,24.0,21.0,503.0,868.0,421.0,277.0,-512.0,13148.0,-3.895914041,2.177
충청북도,단양군,2019,29756.0,-499.0,-1.649314163,11.0,11.0,95.0,355.0,100.0,69.0,-241.0,3280.0,-7.082152975,1.742
충청북도,증평군,2019,37392.0,75.0,0.200980786,5.0,4.0,268.0,240.0,190.0,107.0,38.0,5885.0,-2.517806858,1.87
충청남도,천안시,2019,652258.0,6183.0,0.957009635,112.0,75.0,4834.0,2821.0,3687.0,1626.0,3978.0,115792.0,-1.387315727,1.817
충청남도,공주시,2019,106474.0,-1107.0,-1.028992108,34.0,28.0,548.0,1107.0,362.0,206.0,-563.0,14347.0,-4.340578744,1.873
충청남도,보령시,2019,101114.0,-876.0,-0.858907736,33.0,29.0,461.0,929.0,408.0,220.0,-421.0,13936.0,-4.547945205,1.476
충청남도,아산시,2019,314395.0,1573.0,0.502841872,60.0,46.0,2362.0,1747.0,1554.0,859.0,822.0,57270.0,0.017464198,2.186
충청남도,서산시,2019,174690.0,528.0,0.303166018,39.0,29.0,1193.0,1109.0,873.0,427.0,400.0,28825.0,-2.258316096,1.819
충청남도,논산시,2019,118842.0,-1388.0,-1.154453963,32.0,33.0,607.0,1227.0,428.0,298.0,-795.0,16450.0,-4.808749494,1.749
충청남도,계룡시,2019,42971.0,-760.0,-1.737897601,8.0,5.0,223.0,174.0,119.0,66.0,-792.0,9896.0,-3.996895615,1.694
충청남도,당진시,2019,167042.0,-728.0,-0.433927401,35.0,30.0,1247.0,1183.0,851.0,482.0,-863.0,26328.0,-1.27123411,0.599
충청남도,금산군,2019,52257.0,-965.0,-1.813159971,16.0,16.0,207.0,660.0,170.0,133.0,-524.0,6920.0,-3.121937561,1.516
충청남도,부여군,2019,66740.0,-1338.0,-1.965392638,27.0,24.0,186.0,897.0,169.0,148.0,-643.0,8000.0,-5.448528543,1.904
충청남도,서천군,2019,52805.0,-1117.0,-2.071510701,18.0,18.0,169.0,727.0,153.0,104.0,-583.0,5866.0,-5.280155014,0.827
충청남도,청양군,2019,31717.0,-579.0,-1.792791677,13.0,12.0,104.0,457.0,91.0,62.0,-230.0,3610.0,-8.142493639,1.229
충청남도,홍성군,2019,100423.0,-659.0,-0.651945945,26.0,21.0,574.0,975.0,408.0,242.0,-279.0,15770.0,-2.268220129,1.543
충청남도,예산군,2019,79238.0,-845.0,-1.055155276,26.0,24.0,296.0,928.0,291.0,195.0,-239.0,9519.0,-3.906723198,1.751
충청남도,태안군,2019,62743.0,-495.0,-0.782757203,20.0,19.0,217.0,655.0,262.0,134.0,-62.0,7374.0,-5.035415325,1.734
전라북도,전주시,2019,654394.0,3303.0,0.507302359,120.0,73.0,3502.0,3374.0,2828.0,1290.0,3090.0,119954.0,-2.354167006,3.062
전라북도,군산시,2019,270131.0,-2514.0,-0.92207816,67.0,56.0,1357.0,1925.0,1089.0,701.0,-1997.0,45374.0,-2.889307422,0.298
전라북도,익산시,2019,287771.0,-6291.0,-2.139344764,83.0,60.0,1341.0,2169.0,1010.0,677.0,-5551.0,47494.0,-5.754653332,3.141
전라북도,정읍시,2019,110541.0,-1628.0,-1.451381398,39.0,34.0,463.0,1132.0,375.0,258.0,-978.0,16238.0,-4.527281279,2.828
전라북도,남원시,2019,81441.0,-1113.0,-1.348208445,28.0,27.0,427.0,853.0,269.0,172.0,-707.0,12007.0,-5.538509952,2.768
전라북도,김제시,2019,83895.0,-1436.0,-1.682858516,40.0,36.0,297.0,996.0,240.0,234.0,-751.0,10413.0,-4.406499587,3.035
전라북도,완주군,2019,92220.0,-2224.0,-2.354834611,37.0,29.0,474.0,793.0,360.0,205.0,-1912.0,14046.0,-3.814284736,3.446
전라북도,진안군,2019,25697.0,-266.0,-1.024534915,12.0,13.0,151.0,350.0,77.0,42.0,-75.0,2770.0,-6.450523472,2.958
전라북도,무주군,2019,24303.0,-286.0,-1.163121721,9.0,10.0,73.0,341.0,88.0,55.0,-32.0,2913.0,-4.019769357,2.822
전라북도,장수군,2019,22441.0,-780.0,-3.359028466,8.0,8.0,96.0,299.0,76.0,46.0,-581.0,2769.0,-7.236180905,2.787
전라북도,임실군,2019,28902.0,-1170.0,-3.89066241,14.0,15.0,151.0,424.0,102.0,55.0,-895.0,3048.0,-9.44741533,2.758
전라북도,순창군,2019,28382.0,-827.0,-2.831319114,15.0,15.0,181.0,437.0,93.0,46.0,-587.0,3496.0,-6.223175966,2.958
전라북도,고창군,2019,55504.0,-1537.0,-2.694553041,22.0,21.0,232.0,730.0,203.0,106.0,-1078.0,6896.0,-7.448664609,3.058
전라북도,부안군,2019,53295.0,-1146.0,-2.105031135,25.0,22.0,226.0,702.0,195.0,120.0,-694.0,6342.0,-5.610954011,3.085
전라남도,목포시,2019,229861.0,-2466.0,-1.06143496,55.0,33.0,1208.0,1526.0,882.0,532.0,-2207.0,42526.0,-3.772090603,3.598
전라남도,여수시,2019,282786.0,-514.0,-0.18143311,73.0,50.0,1572.0,1909.0,1257.0,633.0,-305.0,45315.0,-3.523525655,3.962
전라남도,순천시,2019,279598.0,209.0,0.074806095,61.0,42.0,1792.0,1599.0,1164.0,572.0,-47.0,50411.0,-3.67079416,4.208
전라남도,나주시,2019,114664.0,825.0,0.724707701,30.0,24.0,820.0,1020.0,582.0,266.0,998.0,15947.0,1.231511458,4.889
전라남도,광양시,2019,156750.0,186.0,0.118801257,37.0,28.0,1111.0,758.0,661.0,372.0,-200.0,28439.0,-4.077846735,3.549
전라남도,담양군,2019,46535.0,-382.0,-0.814203807,15.0,14.0,238.0,577.0,153.0,104.0,-43.0,5155.0,-3.04683092,4.729
전라남도,곡성군,2019,28887.0,-737.0,-2.487847691,8.0,8.0,88.0,380.0,83.0,45.0,-450.0,3391.0,-7.070430255,3.071
전라남도,구례군,2019,26563.0,-554.0,-2.042998857,12.0,10.0,105.0,314.0,73.0,43.0,-350.0,3195.0,-3.851941017,3.665
전라남도,고흥군,2019,64913.0,-864.0,-1.313529045,21.0,17.0,252.0,1019.0,209.0,136.0,-114.0,6514.0,-5.921432698,3.198
전라남도,보성군,2019,41420.0,-1383.0,-3.231081934,19.0,17.0,154.0,587.0,93.0,76.0,-933.0,4391.0,-8.17649519,2.837
전라남도,화순군,2019,62737.0,-1196.0,-1.870708398,19.0,16.0,281.0,595.0,201.0,134.0,-893.0,9401.0,-5.886475123,4.906
전라남도,장흥군,2019,38563.0,-749.0,-1.905270655,16.0,15.0,205.0,525.0,157.0,84.0,-457.0,4759.0,-5.948616601,3.206
전라남도,강진군,2019,35286.0,-858.0,-2.373837981,14.0,14.0,189.0,472.0,120.0,76.0,-587.0,4224.0,-5.777381218,3.111
전라남도,해남군,2019,70354.0,-1547.0,-2.151569519,21.0,20.0,490.0,967.0,263.0,157.0,-1086.0,8807.0,-6.07870321,3.132
전라남도,영암군,2019,54593.0,-138.0,-0.252142296,18.0,16.0,342.0,571.0,226.0,140.0,74.0,7656.0,-2.222222222,3.114
전라남도,무안군,2019,81105.0,-886.0,-1.080606408,21.0,18.0,414.0,722.0,278.0,175.0,-586.0,14372.0,-2.330954808,3.504
전라남도,함평군,2019,32861.0,-559.0,-1.672651107,12.0,11.0,123.0,431.0,97.0,66.0,-249.0,3514.0,-6.567402287,3.509
전라남도,영광군,2019,53852.0,-275.0,-0.508064367,15.0,13.0,570.0,669.0,259.0,113.0,-200.0,7040.0,-4.542372881,3.307
전라남도,장성군,2019,45739.0,-56.0,-0.122284092,16.0,13.0,267.0,519.0,176.0,105.0,174.0,5652.0,-3.43413634,4.924
전라남도,완도군,2019,50689.0,-788.0,-1.530780737,24.0,21.0,282.0,623.0,211.0,136.0,-485.0,6181.0,-4.348498917,3.33
전라남도,진도군,2019,30715.0,-504.0,-1.614401486,13.0,10.0,160.0,427.0,120.0,61.0,-242.0,3742.0,-4.223189148,3.307
전라남도,신안군,2019,40274.0,-989.0,-2.396820396,22.0,19.0,169.0,577.0,148.0,104.0,-600.0,3610.0,-5.793319415,4.823
경상북도,포항시,2019,507025.0,-2988.0,-0.585867419,117.0,66.0,2701.0,3063.0,2155.0,1172.0,-2744.0,79820.0,-3.11695878,2.363
경상북도,경주시,2019,255402.0,-1462.0,-0.569172792,61.0,43.0,1112.0,2148.0,969.0,542.0,-537.0,35741.0,-4.377023303,2.457
경상북도,김천시,2019,141229.0,125.0,0.088587141,37.0,27.0,878.0,1294.0,562.0,268.0,513.0,20137.0,-1.109856112,1.096
경상북도,안동시,2019,160052.0,-2128.0,-1.312122333,42.0,30.0,868.0,1532.0,552.0,286.0,-1552.0,22947.0,-3.838578553,2.304
경상북도,구미시,2019,419742.0,-1752.0,-0.41566428,104.0,50.0,2891.0,1680.0,2125.0,903.0,-3114.0,77490.0,-2.866741041,0.483
경상북도,영주시,2019,105067.0,-1734.0,-1.623580304,26.0,19.0,395.0,1087.0,300.0,192.0,-1065.0,14984.0,-5.248513975,3.001
경상북도,영천시,2019,102470.0,875.0,0.861262857,23.0,18.0,654.0,1086.0,414.0,230.0,1245.0,11548.0,-3.469029508,2.9
경상북도,상주시,2019,100688.0,391.0,0.389842169,35.0,28.0,437.0,1170.0,296.0,177.0,1098.0,12878.0,-1.014604151,2.797
경상북도,문경시,2019,72242.0,368.0,0.512007124,26.0,17.0,313.0,846.0,229.0,130.0,882.0,9514.0,-2.099197366,2.692
경상북도,경산시,2019,263185.0,2092.0,0.801247065,61.0,31.0,1639.0,1560.0,1198.0,560.0,1938.0,39686.0,-1.332604048,3.608
경상북도,군위군,2019,23843.0,-76.0,-0.317739036,8.0,7.0,79.0,318.0,64.0,38.0,172.0,1717.0,-7.688172043,3.514
경상북도,의성군,2019,52595.0,-349.0,-0.659187066,16.0,16.0,255.0,881.0,154.0,83.0,267.0,3888.0,-6.717850288,3.276
경상북도,청송군,2019,25416.0,-262.0,-1.020328686,8.0,8.0,116.0,367.0,81.0,50.0,-29.0,2119.0,-5.48617306,2.47
경상북도,영양군,2019,16993.0,-363.0,-2.091495736,8.0,6.0,74.0,288.0,50.0,45.0,-154.0,1602.0,-5.930710511,2.453
경상북도,영덕군,2019,37361.0,-747.0,-1.960218327,11.0,9.0,180.0,551.0,105.0,83.0,-399.0,3573.0,-6.023145713,2.73
경상북도,청도군,2019,42910.0,-147.0,-0.341407901,14.0,11.0,134.0,582.0,107.0,72.0,308.0,3797.0,-3.97066262,2.4
경상북도,고령군,2019,32373.0,-596.0,-1.807758804,9.0,9.0,116.0,338.0,88.0,85.0,-384.0,3483.0,-5.404671374,2.658
경상북도,성주군,2019,44015.0,-657.0,-1.470719914,15.0,12.0,211.0,550.0,141.0,102.0,-338.0,3979.0,-6.420507996,3.174
경상북도,칠곡군,2019,117047.0,-1781.0,-1.498804995,32.0,21.0,662.0,738.0,511.0,339.0,-1742.0,19443.0,-2.867562572,3.133
경상북도,예천군,2019,55100.0,1826.0,3.427563164,15.0,12.0,337.0,588.0,202.0,74.0,2066.0,7221.0,5.988551299,2.326
경상북도,봉화군,2019,32150.0,-693.0,-2.110038669,17.0,14.0,141.0,446.0,85.0,56.0,-375.0,3120.0,-5.882352941,2.703
경상북도,울진군,2019,49314.0,-722.0,-1.442961068,16.0,13.0,235.0,523.0,209.0,109.0,-440.0,6311.0,-5.904279111,2.524
경상북도,울릉군,2019,9617.0,-215.0,-2.186737185,6.0,4.0,44.0,67.0,40.0,39.0,-187.0,886.0,-5.744680851,6.072
경상남도,창원시,2019,1044740.0,-8861.0,-0.841020462,195.0,110.0,6249.0,5473.0,4444.0,2246.0,-9819.0,169943.0,-3.716650708,-1.45
경상남도,진주시,2019,347334.0,1347.0,0.389320986,53.0,45.0,1972.0,2164.0,1386.0,683.0,1463.0,59126.0,-2.586661394,1.485
경상남도,통영시,2019,131404.0,-2316.0,-1.731977266,29.0,20.0,536.0,994.0,454.0,405.0,-1902.0,21420.0,-3.622047244,-0.359
경상남도,사천시,2019,111925.0,-1963.0,-1.723623209,20.0,18.0,497.0,962.0,423.0,275.0,-1504.0,16997.0,-4.63981149,2.211
경상남도,김해시,2019,542455.0,8783.0,1.645767438,91.0,58.0,3431.0,2425.0,2425.0,1313.0,7629.0,102334.0,-1.752128957,1.244
경상남도,밀양시,2019,105552.0,-1192.0,-1.116690399,25.0,21.0,457.0,1165.0,309.0,228.0,-553.0,12938.0,-4.741569725,3.404
경상남도,거제시,2019,248276.0,-2240.0,-0.894154465,58.0,38.0,1618.0,1094.0,1071.0,768.0,-2799.0,47350.0,-1.698222887,-1.101
경상남도,양산시,2019,350759.0,2120.0,0.608078844,68.0,37.0,2678.0,1599.0,1650.0,865.0,942.0,57994.0,-0.98343862,2.127
경상남도,의령군,2019,27168.0,-499.0,-1.803592728,10.0,13.0,88.0,438.0,77.0,63.0,-156.0,2587.0,-6.268115942,0.915
경상남도,함안군,2019,65700.0,-1325.0,-1.976874301,20.0,16.0,291.0,636.0,216.0,158.0,-1008.0,9743.0,-3.943606428,1.78
경상남도,창녕군,2019,62331.0,-1065.0,-1.679916714,20.0,17.0,316.0,798.0,196.0,154.0,-590.0,6989.0,-5.656047516,2.098
경상남도,고성군,2019,52276.0,-967.0,91.76815847,18.0,19.0,158.0,633.0,146.0,139.0,-499.0,6643.0,-1.890415005,1.275
경상남도,남해군,2019,43622.0,-368.0,-0.836553762,10.0,13.0,118.0,702.0,118.0,68.0,215.0,4819.0,-0.082935932,2.755
경상남도,하동군,2019,46574.0,-959.0,-2.017545705,15.0,16.0,185.0,600.0,150.0,102.0,-548.0,5062.0,-8.14734168,1.082
경상남도,산청군,2019,35417.0,-535.0,-1.488095238,11.0,13.0,145.0,504.0,107.0,66.0,-200.0,3513.0,-5.741883552,1.852
경상남도,함양군,2019,39637.0,-407.0,-1.01638198,12.0,13.0,136.0,521.0,114.0,79.0,-19.0,4839.0,-4.781582054,1.476
경상남도,거창군,2019,62179.0,-276.0,-0.441918181,16.0,17.0,238.0,669.0,203.0,121.0,159.0,9378.0,-2.61682243,2.063
경상남도,합천군,2019,45204.0,-712.0,-1.550657723,15.0,17.0,137.0,728.0,124.0,94.0,-121.0,4294.0,-6.448801743,2.016
제주특별자치도,제주시,2019,489405.0,3459.0,0.711807485,79.0,68.0,3419.0,2672.0,2457.0,1240.0,2458.0,88667.0,-1.603560014,-1.74
제주특별자치도,서귀포시,2019,181584.0,339.0,0.187039642,44.0,45.0,1081.0,1287.0,901.0,476.0,478.0,28473.0,-2.429579878,-1.811
서울특별시,종로구,2020,149384.0,-1906.0,-1.259832111,17.0,13.0,529.0,867.0,565.0,269.0,-1622.0,18320.0,-5.42563626,4.316
서울특별시,중구,2020,125240.0,-931.0,-43.98450673,14.0,12.0,690.0,723.0,653.0,260.0,-956.0,12271.0,-4.364429896,4.551
서울특별시,용산구,2020,230040.0,1370.0,0.599116631,13.0,15.0,1176.0,1145.0,1175.0,359.0,1297.0,26389.0,-2.788624475,4.854
서울특별시,성동구,2020,293556.0,-7333.0,-2.43711136,28.0,21.0,1945.0,1363.0,1573.0,502.0,-7943.0,34901.0,-5.601536298,5.129
서울특별시,광진구,2020,346682.0,-4668.0,-1.328589725,31.0,22.0,1532.0,1486.0,1661.0,531.0,-4777.0,43720.0,-4.689237209,4.398
서울특별시,동대문구,2020,342837.0,-3357.0,-0.969687516,29.0,21.0,1702.0,1911.0,1524.0,570.0,-3227.0,41477.0,-4.287527403,4.394
서울특별시,중랑구,2020,394702.0,-2313.0,-0.582597635,29.0,23.0,1873.0,2245.0,1850.0,863.0,-1998.0,45110.0,-5.167339388,3.878
서울특별시,성북구,2020,437153.0,-5497.0,-1.241838925,47.0,29.0,2041.0,2265.0,1672.0,667.0,-5278.0,62511.0,-3.672142263,4.479
서울특별시,강북구,2020,308055.0,-5899.0,-1.878937679,18.0,14.0,1049.0,1968.0,1041.0,700.0,-5031.0,36543.0,-6.184534812,3.786
서울특별시,도봉구,2020,325257.0,-8105.0,-2.431290909,24.0,23.0,1218.0,1920.0,1187.0,678.0,-7457.0,42121.0,-6.034444296,3.258
서울특별시,노원구,2020,523037.0,-9868.0,-1.851737176,62.0,42.0,2252.0,2699.0,1961.0,891.0,-9531.0,83898.0,-5.422284349,4.092
서울특별시,은평구,2020,479835.0,-197.0,-0.041038931,42.0,31.0,2144.0,2623.0,2061.0,869.0,199.0,63192.0,-3.704493851,4.412
서울특별시,서대문구,2020,312173.0,2776.0,0.897229126,23.0,19.0,1533.0,1676.0,1260.0,444.0,2925.0,40455.0,-1.447051085,4.415
서울특별시,마포구,2020,371890.0,-2145.0,-0.573475744,25.0,22.0,2015.0,1653.0,1929.0,531.0,-2452.0,47803.0,-2.95186471,4.792
서울특별시,양천구,2020,454251.0,-3914.0,-0.854277389,39.0,30.0,1875.0,1921.0,1637.0,761.0,-3940.0,78675.0,-2.855978664,4.436
서울특별시,강서구,2020,580185.0,-11611.0,347.7910872,54.0,35.0,3345.0,2694.0,3233.0,1103.0,-12375.0,74597.0,-4.933221186,4.438
서울특별시,구로구,2020,404408.0,-2256.0,-0.554757736,32.0,26.0,2269.0,1892.0,2063.0,716.0,-3139.0,50854.0,-4.061727696,4.046
서울특별시,금천구,2020,231733.0,-1077.0,-0.462608994,18.0,18.0,1092.0,1245.0,1285.0,520.0,-1210.0,24783.0,-6.802797834,4.337
서울특별시,영등포구,2020,379480.0,11802.0,3.209873857,37.0,23.0,2296.0,1746.0,2421.0,612.0,10783.0,41984.0,-0.467034921,4.766
서울특별시,동작구,2020,391220.0,-4743.0,-1.197839192,32.0,21.0,2044.0,1770.0,1906.0,611.0,-5154.0,47805.0,-4.816422428,4.931
서울특별시,관악구,2020,495060.0,-5034.0,-1.006610757,33.0,22.0,1905.0,2209.0,2529.0,769.0,-4925.0,49940.0,-5.970514583,4.344
서울특별시,서초구,2020,425126.0,-5700.0,-1.323039928,26.0,24.0,2238.0,1433.0,1861.0,533.0,-6419.0,72251.0,-1.601590696,5.182
서울특별시,강남구,2020,539231.0,-5938.0,-1.089203531,37.0,33.0,2356.0,1867.0,2046.0,706.0,-6257.0,91582.0,-1.698080804,5.518
서울특별시,송파구,2020,667960.0,-8001.0,-1.183648169,50.0,40.0,3791.0,2300.0,3220.0,1070.0,-9529.0,97591.0,-2.829747195,5.404
서울특별시,강동구,2020,459970.0,23903.0,5.481497109,35.0,28.0,2535.0,1901.0,2433.0,747.0,23166.0,64600.0,3.833480672,4.653
부산광역시,중구,2020,41523.0,-387.0,-66.84525711,5.0,4.0,94.0,383.0,135.0,100.0,-99.0,3509.0,-7.02172761,1.774
부산광역시,서구,2020,108135.0,-94.0,-77.52908221,9.0,11.0,359.0,1046.0,343.0,205.0,585.0,12351.0,-1.983969526,2.739
부산광역시,동구,2020,88901.0,736.0,-44.31715689,9.0,7.0,347.0,835.0,425.0,180.0,1230.0,8548.0,-3.039927405,3.016
부산광역시,영도구,2020,113342.0,-3369.0,-2.886617371,12.0,14.0,289.0,1214.0,307.0,260.0,-2479.0,12218.0,-7.179214465,2.778
부산광역시,부산진구,2020,359886.0,2006.0,0.56052308,42.0,32.0,1468.0,2531.0,1418.0,683.0,3023.0,42666.0,-2.771067864,5.242
부산광역시,동래구,2020,270745.0,-502.0,-0.185071171,30.0,22.0,1270.0,1555.0,974.0,433.0,-248.0,40658.0,-1.222030563,5.032
부산광역시,남구,2020,267731.0,-6749.0,13.62203087,26.0,21.0,998.0,1791.0,761.0,468.0,-5943.0,38670.0,-4.05418817,4.563
부산광역시,북구,2020,283952.0,-7180.0,4.627991982,39.0,27.0,1272.0,1715.0,1016.0,537.0,-6755.0,38807.0,-6.426022377,2.344
부산광역시,해운대구,2020,402169.0,-3933.0,-0.9684759,38.0,32.0,1728.0,2287.0,1306.0,743.0,-3678.0,61828.0,-3.213788137,5.795
부산광역시,사하구,2020,311757.0,-9247.0,-2.880649462,41.0,26.0,1327.0,2254.0,1096.0,678.0,-8391.0,42256.0,-5.821520906,2.639
부산광역시,금정구,2020,232666.0,-6396.0,-2.675456576,27.0,22.0,782.0,1651.0,663.0,393.0,-5252.0,30069.0,-5.559219825,3.474
부산광역시,강서구,2020,137957.0,8391.0,-76.22189474,22.0,18.0,1312.0,602.0,712.0,299.0,7636.0,22108.0,10.68388906,2.756
부산광역시,연제구,2020,209157.0,-238.0,-0.113660785,17.0,16.0,1058.0,1303.0,806.0,386.0,18.0,27677.0,-1.972798753,4.601
부산광역시,수영구,2020,176894.0,746.0,0.423507505,20.0,10.0,787.0,1241.0,697.0,304.0,1179.0,19948.0,-2.359275575,5.042
부산광역시,사상구,2020,212586.0,-5508.0,-2.52551652,32.0,21.0,823.0,1503.0,730.0,453.0,-4856.0,25627.0,-6.422989849,2.79
부산광역시,기장군,2020,174545.0,9829.0,5.967240584,34.0,21.0,1144.0,1039.0,739.0,375.0,9683.0,29832.0,5.368748234,2.282
대구광역시,중구,2020,76547.0,-874.0,84.3484334,12.0,10.0,413.0,596.0,311.0,149.0,-700.0,8938.0,-1.844937404,3.65
대구광역시,동구,2020,341920.0,-3549.0,284.6075972,56.0,32.0,1649.0,2350.0,1288.0,642.0,-2875.0,45188.0,-3.572190688,3.581
대구광역시,서구,2020,170700.0,-4577.0,57.85823276,22.0,17.0,405.0,1419.0,492.0,405.0,-3604.0,18108.0,-7.588670579,3.507
대구광역시,남구,2020,146632.0,-1481.0,-45.2315944,13.0,11.0,484.0,1363.0,521.0,312.0,-612.0,15762.0,-4.674931963,3.577
대구광역시,북구,2020,440263.0,2553.0,55.04838846,71.0,38.0,2198.0,2309.0,1546.0,774.0,2547.0,71602.0,-2.460222319,3.059
대구광역시,수성구,2020,424314.0,-4300.0,-1.003233679,47.0,34.0,1342.0,2203.0,1072.0,592.0,-3470.0,80037.0,-3.355631762,4.589
대구광역시,달서구,2020,558631.0,-10256.0,-1.802818486,79.0,56.0,2373.0,2939.0,1895.0,987.0,-9769.0,90575.0,-4.965007817,3.488
대구광역시,달성군,2020,259339.0,2799.0,1.091057925,46.0,32.0,2329.0,1281.0,1215.0,484.0,1648.0,41538.0,1.233183857,1.56
인천광역시,중구,2020,139729.0,4594.0,82.54013874,18.0,14.0,776.0,746.0,661.0,360.0,4458.0,20763.0,2.396804261,3.317
인천광역시,동구,2020,62542.0,-1885.0,-81.7085868,12.0,8.0,219.0,531.0,172.0,145.0,-1600.0,8169.0,-6.650668495,2.712
인천광역시,연수구,2020,387450.0,20900.0,5.701814214,45.0,30.0,2525.0,1424.0,1539.0,570.0,19698.0,70633.0,4.330807521,3.557
인천광역시,남동구,2020,525354.0,-7350.0,-1.379753109,74.0,39.0,2831.0,2728.0,2095.0,1308.0,-7650.0,82312.0,-3.661048689,4.08
